Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
18,537;13.53;75.77;241.96;16.28;106.65;247.41;18.81;135.24;254.19;21.30;144.70;261.43;0.54;131.92;247.36;-7.14;107.82;237.54;-8.82;83.70;241.25;-6.86;77.85;243.06;35.36;128.45;253.13;40.96;104.61;246.54;39.85;80.02;249.39;38.68;73.51;250.00;4.84;75.95;244.89;2.30;33.82;243.61;1.14;4.84;240.77;-0.65;0.79;254.88;21.92;75.68;246.67;23.73;37.45;248.05;26.11;4.94;241.86;23.67;0.89;255.95
18,571;13.53;75.78;241.96;16.28;106.66;247.40;18.81;135.24;254.18;21.30;144.70;261.42;0.55;131.92;247.36;-7.12;107.83;237.52;-8.81;83.72;241.23;-6.86;77.87;243.05;35.36;128.45;253.13;40.96;104.61;246.55;39.85;80.01;249.40;38.67;73.51;250.01;4.84;75.95;244.89;2.31;33.82;243.60;1.17;4.84;240.75;-0.62;0.79;254.87;21.93;75.68;246.67;23.73;37.46;248.05;26.12;4.94;241.88;23.68;0.89;255.96
18,606;13.54;75.78;241.96;16.29;106.66;247.40;18.81;135.24;254.17;21.30;144.71;261.41;0.55;131.93;247.35;-7.11;107.83;237.51;-8.81;83.76;241.21;-6.86;77.90;243.04;35.36;128.45;253.13;40.96;104.61;246.56;39.84;80.00;249.41;38.67;73.51;250.02;4.85;75.95;244.88;2.32;33.82;243.60;1.20;4.84;240.74;-0.60;0.79;254.85;21.93;75.69;246.67;23.73;37.48;248.05;26.10;4.94;241.88;23.65;0.89;255.97
18,638;13.54;75.78;241.96;16.29;106.66;247.40;18.81;135.25;254.16;21.30;144.71;261.40;0.56;131.94;247.34;-7.10;107.84;237.50;-8.82;83.80;241.19;-6.86;77.93;243.04;35.37;128.45;253.13;40.96;104.61;246.57;39.84;80.00;249.42;38.66;73.52;250.04;4.85;75.96;244.88;2.33;33.82;243.59;1.23;4.85;240.73;-0.57;0.80;254.84;21.94;75.69;246.67;23.74;37.49;248.05;26.08;4.94;241.89;23.64;0.89;255.98
18,674;13.55;75.79;241.95;16.30;106.66;247.39;18.81;135.25;254.15;21.30;144.72;261.40;0.56;131.94;247.33;-7.09;107.84;237.48;-8.83;83.85;241.18;-6.87;77.94;243.05;35.37;128.45;253.13;40.96;104.62;246.58;39.84;79.99;249.43;38.65;73.52;250.06;4.86;75.96;244.88;2.34;33.82;243.59;1.26;4.85;240.72;-0.55;0.80;254.83;21.94;75.69;246.67;23.74;37.51;248.06;26.07;4.94;241.90;23.61;0.89;255.99
18,704;13.56;75.79;241.95;16.30;106.67;247.39;18.81;135.26;254.14;21.30;144.72;261.39;0.56;131.95;247.32;-7.08;107.84;237.47;-8.84;83.92;241.16;-6.89;77.93;243.04;35.37;128.45;253.13;40.96;104.62;246.59;39.83;79.99;249.44;38.66;73.51;250.07;4.87;75.96;244.87;2.35;33.82;243.59;1.28;4.86;240.71;-0.52;0.81;254.82;21.95;75.70;246.67;23.74;37.52;248.06;26.04;4.94;241.91;23.59;0.89;256.00
18,737;13.56;75.79;241.95;16.30;106.67;247.39;18.80;135.26;254.13;21.29;144.73;261.38;0.57;131.95;247.31;-7.07;107.84;237.45;-8.85;83.98;241.14;-6.90;77.93;243.03;35.37;128.44;253.13;40.97;104.63;246.60;39.83;79.99;249.45;38.66;73.50;250.08;4.87;75.97;244.87;2.36;33.82;243.58;1.31;4.86;240.70;-0.51;0.81;254.81;21.96;75.70;246.67;23.74;37.53;248.06;26.03;4.94;241.93;23.58;0.89;256.01
18,771;13.57;75.80;241.95;16.30;106.68;247.38;18.79;135.27;254.12;21.28;144.73;261.37;0.57;131.96;247.29;-7.06;107.84;237.44;-8.86;84.02;241.13;-6.91;77.93;243.02;35.37;128.44;253.13;40.97;104.64;246.62;39.83;79.98;249.46;38.67;73.49;250.08;4.88;75.97;244.87;2.36;33.82;243.58;1.33;4.86;240.69;-0.49;0.81;254.80;21.96;75.71;246.66;23.75;37.55;248.07;26.03;4.94;241.94;23.57;0.89;256.03
18,804;13.58;75.80;241.94;16.30;106.68;247.38;18.78;135.28;254.11;21.27;144.74;261.35;0.58;131.97;247.28;-7.04;107.84;237.42;-8.87;84.02;241.13;-6.91;77.93;243.00;35.37;128.44;253.13;40.97;104.65;246.63;39.83;79.98;249.47;38.67;73.48;250.09;4.89;75.98;244.86;2.37;33.82;243.58;1.34;4.87;240.68;-0.48;0.82;254.80;21.97;75.71;246.66;23.75;37.55;248.07;26.03;4.94;241.96;23.57;0.89;256.04
18,838;13.59;75.81;241.94;16.30;106.68;247.37;18.77;135.28;254.10;21.26;144.74;261.34;0.58;131.98;247.27;-7.03;107.84;237.40;-8.87;84.02;241.13;-6.91;77.93;242.98;35.37;128.44;253.13;40.98;104.66;246.64;39.83;79.98;249.48;38.68;73.47;250.09;4.90;75.98;244.86;2.38;33.82;243.58;1.36;4.87;240.68;-0.47;0.82;254.79;21.97;75.72;246.66;23.75;37.56;248.07;26.05;4.94;241.98;23.58;0.90;256.06
18,871;13.59;75.82;241.94;16.30;106.69;247.36;18.76;135.29;254.09;21.25;144.75;261.33;0.59;131.99;247.25;-7.02;107.84;237.38;-8.87;84.03;241.12;-6.91;77.94;242.95;35.37;128.44;253.13;40.98;104.67;246.65;39.83;79.98;249.48;38.67;73.46;250.09;4.90;75.99;244.85;2.39;33.82;243.57;1.37;4.88;240.67;-0.46;0.83;254.78;21.98;75.73;246.65;23.76;37.56;248.07;26.07;4.95;242.00;23.60;0.90;256.09
18,905;13.60;75.82;241.93;16.31;106.70;247.35;18.75;135.29;254.08;21.24;144.76;261.32;0.59;131.99;247.24;-7.01;107.84;237.36;-8.87;84.03;241.11;-6.90;77.94;242.90;35.37;128.44;253.12;40.98;104.68;246.66;39.83;79.97;249.49;38.67;73.44;250.09;4.91;75.99;244.85;2.40;33.82;243.57;1.38;4.88;240.66;-0.45;0.83;254.77;21.99;75.74;246.65;23.76;37.56;248.07;26.09;4.95;242.02;23.61;0.90;256.10
18,938;13.61;75.83;241.92;16.31;106.70;247.35;18.75;135.30;254.06;21.24;144.76;261.31;0.60;132.00;247.22;-6.99;107.84;237.33;-8.85;84.03;241.09;-6.89;77.94;242.86;35.37;128.44;253.12;40.99;104.70;246.67;39.83;79.97;249.50;38.67;73.45;250.09;4.92;75.99;244.84;2.41;33.82;243.57;1.39;4.88;240.65;-0.45;0.84;254.76;22.00;75.75;246.64;23.76;37.58;248.08;26.11;4.95;242.04;23.62;0.91;256.12
18,971;13.62;75.83;241.92;16.31;106.71;247.34;18.74;135.31;254.05;21.23;144.77;261.29;0.61;132.01;247.21;-6.98;107.84;237.30;-8.83;84.03;241.07;-6.88;77.94;242.81;35.37;128.44;253.12;41.00;104.72;246.68;39.83;79.97;249.50;38.67;73.44;250.08;4.93;76.00;244.83;2.42;33.82;243.56;1.41;4.89;240.64;-0.44;0.84;254.75;22.00;75.75;246.63;23.76;37.59;248.08;26.11;4.96;242.05;23.62;0.92;256.13
19,005;13.63;75.84;241.91;16.31;106.71;247.33;18.74;135.31;254.04;21.23;144.77;261.28;0.61;132.02;247.19;-6.96;107.84;237.28;-8.80;84.02;241.04;-6.86;77.94;242.77;35.38;128.44;253.12;41.00;104.73;246.69;39.83;79.97;249.51;38.67;73.45;250.08;4.94;76.00;244.83;2.43;33.83;243.56;1.43;4.89;240.64;-0.42;0.84;254.74;22.01;75.76;246.63;23.77;37.61;248.09;26.11;4.96;242.06;23.61;0.92;256.14
19,037;13.64;75.84;241.90;16.32;106.72;247.32;18.73;135.32;254.03;21.22;144.78;261.27;0.61;132.03;247.17;-6.95;107.85;237.25;-8.77;84.03;241.00;-6.85;77.93;242.72;35.38;128.44;253.12;41.01;104.75;246.70;39.83;79.97;249.51;38.65;73.46;250.07;4.95;76.00;244.82;2.44;33.83;243.56;1.45;4.89;240.63;-0.40;0.84;254.74;22.02;75.77;246.62;23.77;37.63;248.09;26.11;4.97;242.06;23.61;0.93;256.14
19,071;13.65;75.85;241.89;16.32;106.72;247.31;18.73;135.32;254.01;21.22;144.79;261.25;0.62;132.03;247.15;-6.93;107.85;237.22;-8.74;84.03;240.96;-6.83;77.91;242.68;35.38;128.44;253.12;41.02;104.76;246.70;39.83;79.98;249.51;38.65;73.47;250.06;4.96;76.00;244.81;2.45;33.83;243.55;1.48;4.89;240.62;-0.39;0.85;254.73;22.03;75.77;246.61;23.78;37.64;248.10;26.12;4.97;242.07;23.61;0.93;256.15
19,105;13.66;75.85;241.88;16.32;106.73;247.29;18.73;135.33;254.00;21.21;144.79;261.24;0.62;132.04;247.13;-6.92;107.85;237.18;-8.71;84.02;240.91;-6.81;77.86;242.64;35.38;128.44;253.12;41.03;104.78;246.71;39.83;79.98;249.51;38.66;73.47;250.04;4.97;76.00;244.80;2.46;33.84;243.55;1.50;4.89;240.61;-0.37;0.85;254.72;22.04;75.78;246.61;23.79;37.65;248.10;26.14;4.98;242.07;23.62;0.94;256.15
19,138;13.67;75.85;241.88;16.33;106.73;247.28;18.72;135.34;253.99;21.21;144.80;261.23;0.63;132.05;247.12;-6.90;107.85;237.15;-8.67;83.98;240.86;-6.79;77.82;242.61;35.38;128.44;253.11;41.04;104.79;246.71;39.84;79.98;249.52;38.66;73.49;250.02;4.98;76.00;244.79;2.47;33.84;243.54;1.51;4.89;240.61;-0.36;0.85;254.71;22.05;75.78;246.60;23.79;37.66;248.10;26.15;4.98;242.07;23.63;0.94;256.15
19,172;13.68;75.86;241.87;16.33;106.74;247.27;18.72;135.34;253.98;21.21;144.81;261.22;0.63;132.05;247.10;-6.88;107.85;237.12;-8.64;83.96;240.82;-6.94;77.87;242.45;35.38;128.44;253.11;41.05;104.80;246.71;39.84;79.98;249.52;38.67;73.50;249.99;4.99;76.01;244.77;2.48;33.84;243.54;1.54;4.89;240.60;-0.35;0.85;254.71;22.06;75.79;246.59;23.80;37.66;248.10;26.18;4.98;242.07;23.65;0.94;256.15
19,205;13.69;75.86;241.86;16.33;106.74;247.26;18.71;135.35;253.97;21.20;144.81;261.21;0.63;132.06;247.08;-6.87;107.85;237.09;-8.62;83.92;240.78;-7.09;77.90;242.29;35.39;128.44;253.11;41.06;104.81;246.71;39.85;79.98;249.52;38.69;73.50;249.98;5.00;76.01;244.76;2.48;33.85;243.54;1.55;4.89;240.60;-0.33;0.85;254.70;22.07;75.79;246.59;23.81;37.66;248.10;26.21;4.99;242.08;23.68;0.95;256.15
19,238;13.70;75.86;241.85;16.34;106.75;247.25;18.71;135.36;253.95;21.20;144.82;261.19;0.64;132.06;247.07;-6.85;107.84;237.07;-8.60;83.87;240.74;-7.23;77.94;242.15;35.39;128.44;253.11;41.07;104.81;246.71;39.86;79.98;249.51;38.72;73.51;249.95;5.02;76.01;244.75;2.49;33.85;243.53;1.57;4.89;240.59;-0.32;0.85;254.69;22.08;75.79;246.58;23.81;37.65;248.09;26.23;4.99;242.07;23.70;0.95;256.15
19,271;13.72;75.86;241.84;16.34;106.75;247.24;18.71;135.36;253.94;21.19;144.83;261.18;0.64;132.07;247.06;-6.83;107.84;237.04;-8.57;83.81;240.72;-7.19;77.92;242.14;35.39;128.44;253.11;41.08;104.82;246.70;39.87;79.99;249.51;38.75;73.49;249.91;5.03;76.01;244.73;2.50;33.85;243.52;1.58;4.89;240.58;-0.31;0.85;254.69;22.09;75.79;246.57;23.82;37.64;248.09;26.25;4.99;242.07;23.71;0.95;256.14
19,305;13.73;75.86;241.82;16.34;106.75;247.23;18.70;135.37;253.93;21.19;144.83;261.17;0.65;132.07;247.04;-6.81;107.85;237.02;-8.55;83.76;240.69;-7.34;77.97;241.98;35.40;128.44;253.10;41.10;104.82;246.69;39.88;79.99;249.51;38.78;73.48;249.88;5.05;76.01;244.71;2.51;33.85;243.52;1.59;4.89;240.58;-0.31;0.85;254.68;22.10;75.80;246.57;23.83;37.64;248.08;26.27;5.00;242.06;23.72;0.95;256.14
19,338;13.74;75.86;241.81;16.35;106.76;247.22;18.70;135.38;253.92;21.19;144.84;261.16;0.66;132.07;247.03;-6.80;107.85;237.00;-8.52;83.72;240.67;-7.49;78.04;241.84;35.40;128.44;253.10;41.11;104.82;246.68;39.90;80.00;249.50;38.81;73.47;249.86;5.06;76.01;244.70;2.52;33.86;243.51;1.60;4.89;240.57;-0.30;0.85;254.68;22.11;75.80;246.56;23.84;37.63;248.08;26.28;5.00;242.06;23.73;0.95;256.13
19,371;13.76;75.87;241.80;16.35;106.76;247.21;18.70;135.38;253.91;21.19;144.84;261.15;0.66;132.08;247.02;-6.78;107.85;236.98;-8.50;83.68;240.66;-7.64;78.10;241.70;35.41;128.44;253.09;41.13;104.81;246.66;39.91;80.01;249.49;38.83;73.47;249.83;5.07;76.01;244.68;2.52;33.86;243.50;1.61;4.89;240.57;-0.29;0.84;254.67;22.12;75.80;246.55;23.84;37.63;248.07;26.28;5.00;242.05;23.73;0.95;256.12
19,405;13.77;75.86;241.79;16.36;106.76;247.19;18.70;135.39;253.90;21.18;144.85;261.14;0.67;132.08;247.01;-6.77;107.85;236.96;-8.47;83.64;240.66;-7.71;78.12;241.69;35.41;128.44;253.09;41.15;104.81;246.65;39.93;80.02;249.49;38.83;73.46;249.85;5.09;76.01;244.66;2.53;33.87;243.50;1.61;4.89;240.57;-0.29;0.84;254.67;22.14;75.80;246.54;23.85;37.63;248.07;26.29;4.99;242.05;23.74;0.95;256.12
19,438;13.79;75.86;241.77;16.37;106.77;247.18;18.70;135.40;253.88;21.18;144.86;261.12;0.68;132.08;247.00;-6.75;107.85;236.95;-8.45;83.61;240.67;-7.69;78.10;241.68;35.42;128.45;253.08;41.17;104.80;246.63;39.95;80.03;249.48;38.84;73.43;249.83;5.10;76.01;244.65;2.54;33.88;243.49;1.61;4.88;240.57;-0.29;0.84;254.67;22.15;75.80;246.53;23.86;37.62;248.07;26.29;4.99;242.05;23.73;0.95;256.12
19,472;13.80;75.86;241.76;16.37;106.77;247.17;18.69;135.40;253.87;21.18;144.86;261.11;0.69;132.09;246.99;-6.73;107.85;236.93;-8.43;83.58;240.67;-7.49;78.05;241.82;35.42;128.45;253.08;41.19;104.80;246.62;39.97;80.04;249.48;38.84;73.43;249.82;5.12;76.01;244.63;2.55;33.88;243.49;1.61;4.88;240.57;-0.30;0.83;254.67;22.17;75.79;246.52;23.86;37.62;248.07;26.28;4.99;242.05;23.73;0.94;256.12
19,505;13.82;75.86;241.74;16.38;106.77;247.15;18.69;135.41;253.86;21.18;144.87;261.10;0.70;132.09;246.98;-6.72;107.85;236.92;-8.41;83.62;240.66;-7.39;78.03;241.87;35.43;128.45;253.07;41.21;104.79;246.60;39.98;80.05;249.47;38.83;73.42;249.80;5.13;76.00;244.61;2.56;33.89;243.48;1.61;4.87;240.57;-0.30;0.83;254.67;22.18;75.79;246.51;23.87;37.62;248.07;26.28;4.98;242.05;23.73;0.94;256.12
19,537;13.83;75.85;241.73;16.38;106.78;247.14;18.69;135.42;253.84;21.18;144.88;261.08;0.71;132.10;246.97;-6.70;107.84;236.91;-8.39;83.64;240.66;-7.30;78.02;241.92;35.44;128.45;253.06;41.23;104.79;246.58;40.00;80.07;249.46;38.82;73.43;249.79;5.14;76.00;244.58;2.57;33.90;243.47;1.61;4.86;240.57;-0.30;0.82;254.67;22.20;75.79;246.50;23.88;37.62;248.07;26.27;4.98;242.04;23.72;0.94;256.11
19,572;13.85;75.85;241.71;16.39;106.78;247.12;18.69;135.43;253.83;21.18;144.89;261.07;0.72;132.10;246.96;-6.69;107.84;236.89;-8.39;83.69;240.65;-7.12;77.99;242.04;35.44;128.45;253.06;41.24;104.79;246.57;40.01;80.08;249.45;38.80;73.43;249.78;5.16;76.00;244.56;2.58;33.90;243.47;1.61;4.86;240.57;-0.30;0.81;254.67;22.21;75.79;246.49;23.88;37.62;248.06;26.27;4.98;242.03;23.71;0.93;256.10
19,605;13.86;75.85;241.69;16.40;106.79;247.10;18.69;135.43;253.82;21.18;144.89;261.06;0.72;132.11;246.95;-6.67;107.75;236.88;-8.38;83.66;240.65;-6.93;77.97;242.16;35.45;128.46;253.05;41.26;104.80;246.55;40.02;80.09;249.44;38.80;73.43;249.76;5.17;75.99;244.54;2.59;33.91;243.46;1.61;4.86;240.57;-0.30;0.81;254.67;22.22;75.79;246.47;23.89;37.62;248.06;26.26;4.98;242.03;23.70;0.93;256.10
19,638;13.87;75.85;241.67;16.40;106.79;247.08;18.69;135.44;253.80;21.18;144.90;261.04;0.73;132.12;246.94;-6.66;107.67;236.86;-8.38;83.64;240.64;-6.75;77.95;242.25;35.45;128.46;253.04;41.28;104.80;246.53;40.04;80.10;249.43;38.80;73.45;249.72;5.18;75.99;244.51;2.59;33.91;243.45;1.62;4.85;240.57;-0.30;0.80;254.66;22.24;75.79;246.46;23.90;37.62;248.05;26.26;4.97;242.02;23.69;0.93;256.09
19,672;13.88;75.85;241.65;16.41;106.79;247.06;18.69;135.45;253.79;21.17;144.91;261.02;0.74;132.13;246.92;-6.65;107.60;236.84;-8.37;83.64;240.62;-6.57;77.92;242.34;35.46;128.46;253.03;41.30;104.80;246.50;40.05;80.12;249.42;38.81;73.46;249.67;5.19;75.99;244.48;2.60;33.91;243.43;1.63;4.85;240.56;-0.29;0.80;254.65;22.25;75.79;246.44;23.90;37.62;248.04;26.25;4.97;242.00;23.68;0.93;256.07
19,705;13.90;75.85;241.62;16.41;106.80;247.04;18.69;135.46;253.77;21.17;144.92;261.01;0.74;132.14;246.91;-6.63;107.53;236.82;-8.36;83.65;240.61;-6.47;77.92;242.39;35.47;128.47;253.02;41.32;104.81;246.47;40.07;80.13;249.40;38.82;73.47;249.65;5.20;75.99;244.45;2.61;33.91;243.41;1.64;4.84;240.55;-0.28;0.80;254.64;22.26;75.79;246.42;23.91;37.61;248.03;26.25;4.97;241.99;23.68;0.92;256.06
19,738;13.91;75.85;241.60;16.42;106.80;247.02;18.69;135.47;253.75;21.17;144.93;260.99;0.75;132.14;246.89;-6.62;107.48;236.79;-8.35;83.61;240.60;-6.46;77.93;242.39;35.48;128.47;253.01;41.34;104.81;246.44;40.08;80.15;249.38;38.83;73.47;249.62;5.21;75.99;244.43;2.62;33.91;243.40;1.65;4.84;240.54;-0.27;0.79;254.63;22.27;75.79;246.40;23.92;37.61;248.02;26.25;4.97;241.98;23.68;0.92;256.05
19,771;13.92;75.85;241.57;16.42;106.81;247.00;18.68;135.48;253.74;21.17;144.94;260.98;0.76;132.15;246.88;-6.60;107.42;236.77;-8.35;83.56;240.60;-6.42;77.92;242.40;35.49;128.47;253.00;41.36;104.82;246.41;40.10;80.16;249.36;38.87;73.48;249.59;5.22;75.99;244.40;2.62;33.91;243.38;1.66;4.84;240.53;-0.26;0.79;254.63;22.29;75.79;246.38;23.92;37.60;248.00;26.26;4.97;241.98;23.70;0.92;256.04
19,805;13.93;75.85;241.55;16.43;106.81;246.98;18.68;135.49;253.72;21.17;144.95;260.96;0.76;132.16;246.87;-6.59;107.37;236.75;-8.34;83.50;240.60;-6.39;77.92;242.42;35.50;128.48;252.99;41.39;104.82;246.38;40.13;80.17;249.33;38.92;73.49;249.55;5.23;75.99;244.37;2.63;33.91;243.36;1.66;4.84;240.53;-0.26;0.79;254.62;22.30;75.79;246.36;23.93;37.59;247.98;26.27;4.96;241.97;23.71;0.92;256.04
19,838;13.94;75.85;241.52;16.43;106.82;246.96;18.68;135.50;253.71;21.17;144.96;260.95;0.77;132.17;246.86;-6.57;107.37;236.73;-8.32;83.50;240.59;-6.36;77.90;242.42;35.51;128.48;252.98;41.41;104.82;246.35;40.15;80.18;249.31;38.96;73.50;249.51;5.24;76.00;244.34;2.64;33.92;243.34;1.67;4.84;240.52;-0.26;0.79;254.62;22.31;75.79;246.33;23.94;37.58;247.97;26.28;4.96;241.97;23.72;0.91;256.03
19,871;13.95;75.85;241.50;16.44;106.82;246.95;18.68;135.50;253.69;21.17;144.96;260.93;0.78;132.17;246.84;-6.56;107.41;236.71;-8.31;83.54;240.58;-6.34;77.89;242.43;35.52;128.49;252.96;41.44;104.81;246.31;40.18;80.20;249.28;39.01;73.50;249.47;5.26;76.00;244.32;2.64;33.93;243.32;1.66;4.84;240.52;-0.26;0.78;254.61;22.32;75.79;246.31;23.94;37.57;247.95;26.29;4.96;241.96;23.73;0.91;256.03
19,905;13.97;75.86;241.47;16.45;106.83;246.93;18.68;135.51;253.68;21.17;144.97;260.92;0.78;132.18;246.83;-6.54;107.44;236.69;-8.30;83.58;240.57;-6.31;77.88;242.44;35.53;128.49;252.95;41.47;104.81;246.27;40.21;80.21;249.24;39.07;73.50;249.44;5.27;76.00;244.29;2.65;33.93;243.31;1.66;4.84;240.51;-0.26;0.78;254.61;22.33;75.79;246.29;23.95;37.57;247.94;26.30;4.96;241.96;23.73;0.90;256.02
19,938;13.98;75.86;241.45;16.46;106.83;246.91;18.69;135.52;253.67;21.17;144.98;260.91;0.79;132.19;246.81;-6.53;107.47;236.68;-8.30;83.61;240.55;-6.29;77.86;242.44;35.54;128.50;252.93;41.50;104.80;246.23;40.24;80.22;249.21;39.12;73.51;249.41;5.28;76.00;244.26;2.65;33.94;243.29;1.66;4.83;240.51;-0.26;0.78;254.60;22.35;75.79;246.27;23.96;37.56;247.92;26.30;4.96;241.95;23.74;0.90;256.01
19,972;14.00;75.86;241.42;16.46;106.84;246.89;18.69;135.52;253.65;21.17;144.98;260.89;0.79;132.19;246.80;-6.52;107.50;236.66;-8.29;83.64;240.54;-6.28;77.86;242.43;35.55;128.51;252.92;41.53;104.79;246.19;40.26;80.23;249.18;39.17;73.50;249.38;5.30;76.00;244.23;2.66;33.94;243.27;1.66;4.83;240.50;-0.26;0.78;254.60;22.36;75.79;246.25;23.96;37.55;247.90;26.31;4.95;241.95;23.75;0.90;256.01
20,005;14.01;75.86;241.40;16.47;106.84;246.87;18.69;135.53;253.64;21.17;144.99;260.88;0.80;132.20;246.79;-6.50;107.53;236.64;-8.28;83.69;240.52;-6.28;77.85;242.41;35.56;128.51;252.90;41.56;104.78;246.15;40.29;80.24;249.15;39.19;73.50;249.35;5.31;76.00;244.21;2.66;33.94;243.26;1.65;4.83;240.50;-0.27;0.77;254.59;22.37;75.79;246.23;23.97;37.54;247.89;26.31;4.95;241.94;23.75;0.89;256.00
20,038;14.02;75.86;241.38;16.47;106.84;246.85;18.69;135.54;253.62;21.17;145.00;260.86;0.80;132.20;246.77;-6.49;107.55;236.62;-8.26;83.74;240.50;-6.29;77.84;242.39;35.57;128.52;252.89;41.59;104.77;246.12;40.31;80.24;249.12;39.22;73.48;249.32;5.32;76.00;244.18;2.67;33.94;243.24;1.64;4.83;240.49;-0.28;0.77;254.58;22.39;75.79;246.21;23.98;37.53;247.88;26.30;4.95;241.93;23.74;0.89;256.00
20,071;14.03;75.85;241.36;16.48;106.85;246.83;18.69;135.55;253.61;21.17;145.01;260.84;0.81;132.21;246.76;-6.47;107.58;236.60;-8.25;83.79;240.47;-6.29;77.82;242.36;35.58;128.52;252.88;41.62;104.75;246.08;40.34;80.25;249.09;39.24;73.47;249.29;5.33;76.00;244.15;2.67;33.94;243.22;1.64;4.82;240.49;-0.29;0.76;254.58;22.40;75.79;246.19;23.98;37.52;247.86;26.29;4.94;241.93;23.73;0.88;255.99
20,104;14.05;75.85;241.33;16.49;106.85;246.81;18.69;135.56;253.59;21.17;145.02;260.83;0.82;132.22;246.74;-6.46;107.61;236.58;-8.24;83.81;240.45;-6.28;77.81;242.34;35.59;128.53;252.87;41.65;104.75;246.05;40.36;80.25;249.06;39.25;73.47;249.28;5.35;76.00;244.13;2.67;33.94;243.21;1.63;4.82;240.48;-0.29;0.76;254.57;22.41;75.79;246.17;23.99;37.51;247.85;26.29;4.94;241.92;23.72;0.88;255.98
20,138;14.06;75.85;241.31;16.49;106.86;246.79;18.69;135.57;253.57;21.17;145.03;260.81;0.82;132.22;246.73;-6.44;107.63;236.55;-8.22;83.83;240.43;-6.28;77.80;242.31;35.59;128.53;252.86;41.67;104.74;246.03;40.38;80.26;249.03;39.26;73.45;249.27;5.36;75.99;244.11;2.68;33.94;243.20;1.63;4.82;240.48;-0.29;0.76;254.56;22.42;75.79;246.15;23.99;37.51;247.84;26.27;4.93;241.90;23.70;0.88;255.96
20,172;14.07;75.85;241.29;16.50;106.86;246.77;18.69;135.58;253.56;21.17;145.04;260.79;0.83;132.23;246.71;-6.43;107.65;236.53;-8.20;83.86;240.40;-6.29;77.81;242.28;35.60;128.54;252.85;41.69;104.75;246.01;40.40;80.26;249.01;39.27;73.45;249.27;5.37;75.99;244.09;2.68;33.94;243.19;1.63;4.81;240.47;-0.30;0.75;254.56;22.43;75.79;246.13;24.00;37.51;247.82;26.17;4.92;241.92;23.60;0.86;255.98
20,205;14.08;75.84;241.27;16.50;106.86;246.76;18.69;135.59;253.54;21.17;145.05;260.78;0.83;132.23;246.70;-6.42;107.68;236.50;-8.18;83.86;240.37;-6.30;77.82;242.24;35.61;128.54;252.84;41.70;104.75;246.00;40.42;80.27;248.98;39.28;73.46;249.27;5.37;75.99;244.07;2.68;33.94;243.18;1.63;4.81;240.46;-0.30;0.75;254.55;22.44;75.78;246.11;24.01;37.51;247.81;26.06;4.90;241.91;23.49;0.85;255.97
20,239;14.09;75.84;241.26;16.51;106.87;246.74;18.69;135.60;253.53;21.17;145.06;260.77;0.84;132.24;246.69;-6.40;107.69;236.48;-8.16;83.84;240.35;-6.31;77.83;242.22;35.61;128.54;252.84;41.71;104.74;245.98;40.44;80.27;248.97;39.28;73.47;249.29;5.38;75.98;244.06;2.69;33.94;243.17;1.63;4.80;240.46;-0.30;0.74;254.54;22.45;75.78;246.09;24.02;37.51;247.80;25.98;4.89;241.91;23.42;0.83;255.97
20,272;14.09;75.83;241.24;16.51;106.87;246.73;18.69;135.60;253.52;21.17;145.06;260.76;0.84;132.24;246.68;-6.39;107.71;236.46;-8.15;83.82;240.33;-6.33;77.86;242.20;35.62;128.55;252.83;41.72;104.74;245.97;40.45;80.28;248.95;39.28;73.49;249.31;5.39;75.97;244.04;2.69;33.94;243.16;1.64;4.79;240.45;-0.29;0.73;254.54;22.46;75.77;246.08;24.03;37.51;247.79;25.93;4.88;241.90;23.36;0.82;255.96
