Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
3,328;98.70;48.14;-3.67;100.60;75.01;-0.85;102.48;101.41;3.17;102.85;113.44;4.81;89.08;90.87;9.07;82.39;69.50;8.11;76.31;56.88;10.74;75.58;54.45;12.63;114.47;92.95;0.72;117.00;70.08;3.97;114.79;49.98;6.59;111.91;43.21;6.50;93.52;48.32;1.04;91.84;33.72;17.22;91.03;5.59;15.41;90.81;2.03;27.12;104.57;48.53;-1.39;109.39;33.60;3.11;103.25;5.29;-0.35;106.45;1.42;11.06
3,362;118.52;57.16;-2.21;120.51;85.65;-0.04;122.45;113.51;3.46;123.87;126.29;5.66;107.63;103.22;8.75;99.40;80.04;7.09;94.97;63.16;10.53;94.42;59.83;12.24;136.28;103.82;1.92;139.63;78.58;2.86;138.44;57.29;6.95;136.22;50.42;7.85;112.75;57.61;2.93;110.25;35.65;18.22;109.41;6.32;19.79;109.51;2.09;31.83;124.77;57.19;0.27;128.34;35.26;4.11;123.89;5.64;0.74;125.96;1.04;12.40
3,395;138.45;66.13;-0.51;140.38;96.25;1.01;142.27;125.59;3.99;144.76;139.12;6.70;126.07;115.55;8.69;116.35;90.56;6.35;113.55;69.42;10.59;113.17;65.18;12.13;158.05;114.72;3.23;162.17;87.10;1.97;162.04;64.62;7.39;160.45;57.68;9.24;132.06;66.86;5.09;128.69;37.58;19.48;127.86;7.04;24.29;128.23;2.09;36.60;145.11;65.78;2.17;147.31;36.82;5.19;144.54;5.97;1.83;145.43;0.64;13.75
3,428;148.51;70.55;1.16;150.23;101.51;2.32;151.93;131.60;5.05;154.90;145.50;8.05;135.02;121.64;9.50;124.58;95.69;6.84;122.62;72.41;11.41;122.22;67.69;12.90;168.70;120.14;4.66;173.29;91.38;2.21;173.64;68.29;8.22;172.32;61.39;10.42;141.79;71.40;7.00;138.01;38.51;21.01;137.09;7.46;27.97;137.43;2.01;40.19;155.39;70.03;3.90;156.85;37.43;6.13;154.85;6.03;2.46;154.75;0.09;13.94
3,462;148.66;70.45;2.75;150.03;101.44;3.87;151.38;131.55;6.59;154.30;145.46;9.58;134.48;121.50;11.04;124.17;95.46;8.42;122.14;72.19;12.98;121.66;67.44;14.42;168.25;120.13;6.06;172.97;91.46;3.52;173.36;68.31;9.23;171.86;61.45;11.32;141.93;71.26;8.65;138.23;38.60;22.66;137.12;7.59;30.40;137.17;1.88;42.14;155.53;69.98;5.43;156.94;37.15;6.93;154.82;5.90;2.61;154.08;-0.61;12.92
3,496;148.85;70.37;4.46;149.76;101.38;5.49;150.64;131.51;8.16;153.48;145.44;11.14;133.79;121.35;12.67;123.69;95.16;10.25;121.63;71.87;14.69;121.09;66.93;16.13;167.65;120.15;7.54;172.54;91.59;4.90;172.96;68.39;10.34;171.27;61.54;12.29;142.13;71.12;10.45;138.39;38.75;24.27;137.28;7.70;32.06;137.09;1.88;43.59;155.73;69.96;7.06;157.02;36.72;7.89;154.79;5.77;2.77;153.42;-1.32;11.93
3,528;148.99;70.30;6.25;149.44;101.33;7.13;149.88;131.48;9.63;152.52;145.42;12.64;133.04;121.20;14.32;123.23;94.76;12.11;121.08;71.50;16.66;120.56;66.62;18.06;166.94;120.18;9.08;172.07;91.76;6.23;172.53;68.51;11.43;170.64;61.69;13.28;142.25;70.99;12.33;138.52;38.86;25.89;137.46;7.75;33.25;137.16;1.92;44.75;155.88;69.95;8.77;157.08;36.24;8.96;154.79;5.63;2.95;152.70;-2.00;10.92
3,563;149.08;70.25;8.12;149.02;101.31;8.87;148.93;131.46;11.26;151.41;145.43;14.21;132.19;121.05;15.99;122.77;94.36;14.11;120.57;71.12;18.82;120.07;66.21;20.17;166.16;120.25;10.64;171.54;92.10;7.64;171.76;68.90;13.00;169.87;62.08;14.39;142.33;70.87;14.24;138.63;38.90;27.55;137.64;7.75;34.02;137.23;1.74;45.33;155.98;69.97;10.58;157.07;35.74;10.19;154.78;5.52;3.27;152.04;-2.69;9.79
3,595;149.19;70.23;9.96;148.57;101.32;10.56;147.96;131.50;12.81;150.21;145.48;15.77;131.32;120.87;17.69;122.32;93.97;16.17;120.12;70.78;21.10;119.70;65.65;22.46;165.33;120.40;12.22;171.00;92.52;9.02;171.04;69.31;14.41;169.11;62.52;15.55;142.43;70.77;16.11;138.66;38.98;29.16;137.83;7.75;34.51;137.33;1.38;45.41;156.08;70.04;12.41;157.02;35.25;11.49;154.80;5.47;3.68;152.30;-2.41;10.76
3,629;149.20;70.30;11.81;148.09;101.41;12.26;146.99;131.61;14.35;148.92;145.63;17.31;130.45;120.74;19.41;121.86;93.70;18.33;119.80;70.54;23.51;119.46;65.35;24.89;164.49;120.69;13.76;170.44;93.01;10.44;170.29;69.85;16.05;168.32;63.06;16.91;142.46;70.75;17.94;138.63;39.05;30.61;137.99;7.72;34.89;137.41;1.03;45.41;156.09;70.20;14.27;156.89;34.88;13.00;154.81;5.46;4.19;152.53;-2.49;11.00
3,662;149.12;70.43;13.59;147.54;101.58;13.94;145.99;131.81;15.89;147.66;145.85;18.83;129.58;120.67;21.16;121.44;93.50;20.53;119.56;70.38;26.00;119.35;65.20;27.41;163.66;121.04;15.35;169.87;93.54;11.88;169.67;70.38;17.53;167.65;63.60;18.40;142.40;70.79;19.68;138.55;39.16;31.85;138.10;7.71;35.19;137.48;0.75;45.35;155.97;70.42;16.09;156.66;34.76;14.76;154.76;5.66;5.02;153.12;-1.69;12.94
3,695;148.82;70.68;15.40;146.90;101.84;15.65;145.02;132.07;17.46;146.47;146.12;20.36;128.76;120.72;22.91;121.10;93.46;22.75;119.43;70.38;28.51;119.43;65.01;30.01;162.86;121.52;16.90;169.28;94.14;13.42;169.13;70.98;19.13;167.12;64.25;20.04;142.12;70.96;21.49;138.41;39.27;32.89;138.17;7.72;35.45;137.55;0.50;45.28;155.66;70.74;17.92;156.44;34.70;16.55;154.74;5.87;5.96;153.48;-1.57;13.79
3,728;148.40;70.98;17.07;146.26;102.14;17.21;144.17;132.37;18.88;145.41;146.41;21.77;128.04;120.82;24.54;120.79;93.61;24.80;119.46;70.56;30.86;119.66;65.19;32.47;162.14;122.00;18.32;168.74;94.75;14.87;168.61;71.62;20.79;166.69;64.91;21.72;141.71;71.19;23.12;138.19;39.31;33.70;138.20;7.76;35.65;138.00;0.85;45.95;155.24;71.10;19.60;156.25;34.87;18.52;154.67;6.06;7.04;153.95;-1.20;15.41
3,762;147.87;71.35;18.72;145.59;102.50;18.81;143.36;132.72;20.40;144.43;146.76;23.31;127.37;121.00;26.22;120.51;93.94;26.85;119.64;70.95;33.28;120.00;65.50;34.99;161.46;122.56;19.77;168.21;95.42;16.50;168.17;72.33;22.58;166.38;65.74;23.56;141.20;71.50;24.73;137.93;39.34;34.31;138.22;7.82;35.77;138.06;0.69;45.75;154.72;71.53;21.30;156.09;35.30;20.72;154.58;6.47;8.86;154.71;-0.84;17.18
3,796;147.33;71.75;20.30;144.95;102.90;20.34;142.65;133.11;21.87;143.59;147.13;24.80;126.80;121.24;27.89;120.22;94.37;28.82;119.92;71.44;35.56;120.41;65.83;37.43;160.86;123.12;21.13;167.74;96.03;18.03;167.91;72.94;24.21;166.20;66.45;25.47;140.67;71.84;26.30;137.66;39.36;34.69;138.22;7.91;35.82;138.11;0.60;45.54;154.20;71.99;22.89;155.95;35.84;22.97;154.54;6.87;11.04;155.55;-0.40;19.68
3,828;146.81;72.17;21.78;144.39;103.30;21.80;142.07;133.49;23.30;142.90;147.49;26.27;126.29;121.54;29.49;119.97;94.88;30.71;120.27;72.01;37.72;120.87;66.41;39.80;160.34;123.68;22.42;167.31;96.54;19.51;167.83;73.48;25.80;166.10;67.07;27.42;140.14;72.20;27.78;137.43;39.36;34.86;138.24;8.05;35.80;138.14;0.63;45.32;153.69;72.44;24.37;155.90;36.44;25.32;154.65;7.19;13.70;156.10;-0.21;22.35
3,862;146.29;72.56;23.30;143.86;103.68;23.32;141.53;133.84;24.82;142.36;147.80;27.81;125.86;121.83;31.17;119.74;95.41;32.56;120.63;72.63;39.87;121.36;67.02;42.11;159.87;124.22;23.76;166.94;96.99;20.98;167.75;73.98;27.45;166.06;67.70;29.41;139.61;72.54;29.31;137.21;39.32;34.94;138.26;8.15;35.75;138.14;0.68;45.18;153.20;72.88;25.87;155.94;36.92;27.77;154.96;7.52;17.04;156.53;-0.01;25.65
3,897;145.81;72.90;24.69;143.40;104.01;24.75;141.10;134.15;26.30;141.95;148.07;29.36;125.51;122.11;32.72;119.56;95.92;34.26;120.96;73.21;41.82;121.80;67.46;44.28;159.46;124.64;25.03;166.64;97.39;22.30;167.66;74.44;29.02;166.05;68.24;31.26;139.11;72.83;30.75;137.00;39.34;35.02;138.27;8.26;35.69;138.17;0.73;45.01;152.76;73.25;27.21;156.08;37.29;30.05;155.49;7.80;20.83;157.16;0.30;29.60
3,928;145.39;73.17;26.01;143.03;104.26;26.13;140.79;134.37;27.73;141.66;148.27;30.89;125.26;122.33;34.25;119.40;96.35;35.90;121.29;73.71;43.68;122.18;67.89;46.30;159.12;124.98;26.32;166.41;97.71;23.56;167.53;74.84;30.62;166.02;68.66;33.01;138.67;73.06;32.09;136.80;39.35;35.14;138.29;8.36;35.63;138.19;0.78;44.84;152.37;73.57;28.53;156.25;37.49;32.49;156.22;7.97;25.14;157.86;0.60;34.11
3,962;145.05;73.37;27.31;142.73;104.43;27.54;140.56;134.51;29.26;141.46;148.41;32.44;125.07;122.48;35.77;119.27;96.68;37.48;121.57;74.12;45.43;122.47;68.20;48.26;158.85;125.23;27.64;166.24;97.96;24.80;167.40;75.14;32.11;165.97;69.02;34.69;138.31;73.20;33.39;136.64;39.39;35.33;138.31;8.38;35.61;138.01;0.48;44.32;152.05;73.82;29.81;156.37;37.62;34.99;157.00;8.32;29.95;158.70;1.35;39.50
3,995;144.80;73.51;28.62;142.53;104.54;28.99;140.39;134.58;30.85;141.38;148.45;34.04;124.96;122.54;37.34;119.19;96.89;39.03;121.79;74.36;47.01;122.69;68.31;50.02;158.68;125.40;28.97;166.16;98.14;25.97;167.30;75.37;33.48;165.93;69.22;36.21;138.06;73.29;34.75;136.51;39.44;35.69;138.34;8.39;35.63;137.83;0.18;43.86;151.82;74.00;31.09;156.49;37.60;37.47;157.89;8.53;35.16;159.39;2.09;45.38
4,028;144.66;73.57;29.92;142.42;104.57;30.41;140.31;134.59;32.40;141.40;148.44;35.61;124.90;122.54;38.82;119.16;97.02;40.51;121.94;74.49;48.45;122.85;68.28;51.55;158.61;125.44;30.37;166.12;98.21;27.13;167.22;75.46;34.75;165.90;69.23;37.56;137.92;73.31;36.09;136.46;39.51;36.23;138.37;8.40;35.66;137.85;0.17;43.85;151.68;74.11;32.34;156.65;37.65;40.01;158.83;8.85;40.20;159.98;3.02;51.46
4,065;144.59;73.56;31.25;142.38;104.54;31.87;140.31;134.52;33.98;141.52;148.36;37.30;124.91;122.47;40.37;119.18;97.08;41.96;122.05;74.53;49.83;122.97;68.14;52.96;158.62;125.39;31.85;166.13;98.22;28.35;167.19;75.35;35.97;165.96;69.21;38.77;137.84;73.26;37.44;136.43;39.59;36.93;138.40;8.36;35.73;137.87;0.11;43.87;151.62;74.14;33.65;156.82;37.71;42.61;159.72;9.23;45.46;160.50;3.85;57.46
4,094;144.58;73.49;32.63;142.41;104.44;33.36;140.38;134.39;35.57;141.72;148.23;39.01;125.02;122.34;41.92;119.28;97.04;43.37;122.13;74.45;51.07;123.05;67.89;54.16;158.73;125.27;33.35;166.22;98.19;29.56;167.22;75.17;37.03;166.10;69.09;39.81;137.84;73.16;38.83;136.39;39.61;37.76;138.42;8.30;35.85;137.89;0.01;43.90;151.61;74.10;35.02;156.96;37.89;45.27;160.45;9.70;50.61;160.99;4.73;63.16
4,129;144.63;73.35;34.04;142.53;104.28;34.87;140.58;134.20;37.19;142.02;148.05;40.75;125.20;122.20;43.53;119.44;96.97;44.78;122.18;74.30;52.24;123.12;67.54;55.22;158.96;125.05;35.02;166.42;98.08;30.85;167.33;75.00;38.04;166.32;68.85;40.78;137.90;73.01;40.25;136.40;39.56;38.69;138.45;8.23;35.98;137.91;-0.09;43.97;151.64;73.98;36.43;157.08;38.14;48.01;160.94;10.21;55.31;161.35;5.59;68.20
4,163;144.74;73.16;35.57;142.74;104.07;36.53;140.87;133.98;38.97;142.43;147.85;42.57;125.45;122.05;45.21;119.63;96.87;46.22;122.23;74.12;53.43;123.17;67.25;56.22;159.28;124.78;36.71;166.69;97.91;32.20;167.54;74.78;39.25;166.59;68.57;41.74;138.04;72.81;41.79;136.44;39.50;39.76;138.48;8.14;36.15;137.91;-0.19;44.07;151.72;73.80;37.95;157.20;38.38;50.83;161.23;10.42;60.03;161.59;6.13;73.15
4,196;144.90;72.91;37.21;143.02;103.83;38.23;141.26;133.74;40.74;142.92;147.62;44.47;125.81;121.87;47.01;119.88;96.75;47.72;122.28;73.91;54.63;123.23;66.94;57.18;159.70;124.47;38.55;167.03;97.71;33.73;167.79;74.51;40.43;166.92;68.19;42.69;138.23;72.57;43.43;136.52;39.33;40.91;138.52;8.09;36.32;137.92;-0.28;44.14;151.86;73.56;39.57;157.32;38.61;53.56;161.20;10.01;64.48;161.91;6.68;77.82
4,228;145.12;72.65;38.93;143.39;103.58;40.03;141.79;133.51;42.63;143.52;147.38;46.42;126.26;121.69;48.81;120.17;96.58;49.30;122.35;73.63;55.88;123.29;66.68;58.17;160.21;124.11;40.52;167.43;97.49;35.31;168.10;74.22;41.75;167.35;67.68;43.55;138.47;72.32;45.16;136.66;39.08;42.12;138.58;8.05;36.51;137.94;-0.36;44.20;152.05;73.28;41.28;157.47;38.71;56.29;161.20;9.84;68.13;161.96;6.83;81.62
4,263;145.33;72.35;40.75;143.82;103.31;41.89;142.43;133.26;44.53;144.25;147.15;48.44;126.81;121.53;50.68;120.53;96.26;50.93;122.46;73.24;57.22;123.37;66.48;59.26;160.82;123.76;42.60;167.90;97.26;37.04;168.73;73.90;42.84;167.90;68.12;44.46;138.71;72.07;46.97;136.79;38.77;43.41;138.65;7.99;36.74;137.95;-0.48;44.24;152.23;72.96;43.12;157.60;38.60;58.86;161.14;9.61;71.16;161.93;6.74;84.61
4,295;145.54;72.07;42.69;144.32;103.05;43.87;143.21;133.02;46.58;145.06;146.95;50.51;127.46;121.40;52.62;120.92;95.92;52.60;122.59;72.81;58.64;123.45;66.28;60.46;161.52;123.43;44.77;168.43;97.00;38.88;169.19;73.70;44.71;168.36;68.53;45.66;138.94;71.83;48.88;136.93;38.36;44.69;138.75;7.78;37.03;137.88;-0.68;44.49;152.42;72.65;45.09;157.71;38.30;61.26;161.02;9.26;73.66;161.85;6.44;86.96
4,329;145.79;71.83;44.68;144.88;102.84;45.94;144.07;132.82;48.72;145.98;146.78;52.66;128.17;121.32;54.61;121.34;95.60;54.38;122.73;72.42;60.15;123.52;66.12;61.77;162.31;123.13;47.09;169.03;96.77;40.98;169.10;74.05;47.79;168.01;68.93;48.58;139.19;71.64;50.85;137.10;38.00;46.17;138.85;7.53;37.39;137.75;-0.91;44.78;152.66;72.37;47.10;157.87;37.94;63.65;160.87;8.84;75.62;161.74;6.02;88.75
4,365;146.08;71.62;46.68;145.50;102.66;48.03;145.02;132.67;50.89;146.99;146.65;54.84;129.00;121.29;56.68;121.79;95.30;56.16;122.89;72.07;61.73;123.59;66.09;63.21;163.16;122.88;49.42;169.66;96.55;43.17;168.95;74.48;51.12;167.62;69.50;51.75;139.49;71.47;52.82;137.29;37.61;47.65;138.94;7.28;37.84;137.61;-1.15;45.12;152.93;72.13;49.12;158.07;37.46;65.96;160.75;8.29;77.30;161.60;5.39;90.29
4,397;146.43;71.46;48.76;146.19;102.53;50.21;146.05;132.56;53.18;148.10;146.54;57.06;129.87;121.29;58.73;122.31;95.03;58.02;123.08;71.74;63.35;123.67;66.12;64.74;164.11;122.69;51.86;170.38;96.39;45.61;168.90;74.83;54.58;167.30;69.87;55.20;139.83;71.34;54.86;137.53;37.20;49.27;139.05;7.11;38.53;137.39;-1.33;45.26;153.28;71.94;51.25;158.29;37.04;68.16;160.67;7.84;78.50;161.46;4.77;91.37
4,427;146.83;71.37;50.98;146.95;102.47;52.43;147.14;132.52;55.42;149.30;146.49;59.31;130.84;121.34;60.87;122.89;94.84;59.87;123.30;71.51;64.99;123.79;66.18;66.33;165.11;122.54;54.28;171.14;96.27;48.17;168.83;75.15;58.05;167.36;70.55;58.37;140.21;71.28;56.99;137.79;36.81;51.06;139.10;6.94;39.41;137.05;-1.48;45.63;153.69;71.82;53.55;158.54;36.67;70.29;160.71;7.80;79.18;161.23;4.11;91.82
4,462;147.42;71.36;53.23;147.83;102.50;54.69;148.29;132.58;57.68;150.57;146.53;61.55;131.83;121.46;62.93;123.51;94.73;61.68;123.54;71.37;66.62;123.93;66.34;67.93;166.14;122.47;56.69;171.94;96.18;50.75;168.99;75.35;61.38;167.60;71.20;61.43;140.75;71.30;59.21;138.03;36.51;53.23;139.08;6.74;40.50;136.70;-1.64;46.02;154.32;71.78;55.85;158.80;36.38;72.27;160.80;7.88;79.71;161.03;3.43;92.04
4,495;148.06;71.41;55.52;148.75;102.59;56.95;149.47;132.69;59.92;151.86;146.62;63.72;132.88;121.67;65.04;124.20;94.80;63.48;123.85;71.42;68.25;124.14;66.54;69.55;167.22;122.45;59.08;172.76;96.12;53.52;169.03;75.50;64.86;167.82;71.39;64.72;141.35;71.40;61.45;138.28;36.63;56.05;138.98;6.71;41.93;136.44;-1.69;46.97;154.98;71.79;58.17;159.10;36.35;74.09;160.85;7.81;80.26;160.94;2.88;92.28
4,529;148.81;71.55;57.82;149.72;102.74;59.21;150.64;132.84;62.13;153.16;146.77;65.81;133.92;121.95;67.10;124.90;95.03;65.22;124.17;71.64;69.86;124.42;66.84;71.16;168.29;122.45;61.43;173.53;96.07;56.27;168.98;75.72;68.52;168.21;71.18;67.90;142.04;71.60;63.74;138.52;37.07;59.44;138.86;7.11;43.94;136.74;-0.69;49.99;155.75;71.88;60.50;159.47;36.48;75.80;160.91;7.71;80.79;160.88;2.40;92.52
4,562;149.56;71.76;60.01;150.65;102.96;61.30;151.74;133.05;64.12;154.42;146.97;67.74;134.91;122.27;69.00;125.59;95.33;66.81;124.51;71.93;71.32;124.76;67.24;72.65;169.30;122.48;63.55;174.30;96.01;58.89;169.85;75.43;70.70;169.16;70.42;70.11;142.74;71.88;65.92;138.74;37.63;62.99;138.74;7.68;46.29;136.56;-0.16;51.59;156.53;72.02;62.69;159.83;36.65;77.21;160.97;7.61;81.23;160.82;1.97;92.67
4,595;150.33;72.03;62.35;151.59;103.23;63.53;152.82;133.31;66.22;155.66;147.23;69.72;135.91;122.63;71.00;126.31;95.72;68.49;124.93;72.31;72.88;125.22;67.67;74.21;170.26;122.54;65.68;175.09;95.93;61.61;171.03;74.22;72.43;170.56;69.29;71.71;143.47;72.25;68.26;139.01;38.17;67.00;138.71;8.15;49.34;136.41;0.28;54.28;157.32;72.18;65.04;160.16;36.84;78.38;161.01;7.53;81.56;160.77;1.62;92.77
4,628;151.08;72.33;64.56;152.46;103.52;65.61;153.80;133.59;68.18;156.79;147.52;71.59;136.83;123.02;72.92;126.97;96.15;70.13;125.39;72.73;74.44;125.74;68.13;75.77;171.13;122.63;67.72;175.78;95.84;64.18;172.36;73.63;74.09;172.06;68.47;73.30;144.19;72.68;70.50;139.34;38.89;71.23;138.78;8.50;53.06;136.43;0.69;58.20;158.08;72.35;67.22;160.50;37.05;79.33;161.03;7.46;81.80;160.72;1.35;92.80
4,662;151.79;72.65;66.66;153.24;103.84;67.61;154.65;133.88;70.06;157.78;147.83;73.46;137.63;123.41;74.78;127.57;96.61;71.76;125.88;73.19;76.06;126.29;68.57;77.39;171.88;122.77;69.67;176.39;95.73;66.67;173.64;73.06;75.71;173.42;67.65;75.21;144.86;73.13;72.63;139.74;39.64;75.60;138.99;8.89;57.57;136.80;1.13;63.24;158.80;72.54;69.30;160.82;37.24;80.07;161.05;7.42;81.99;160.67;1.13;92.81
4,696;152.34;72.97;68.65;153.88;104.13;69.56;155.36;134.15;71.97;158.60;148.12;75.37;138.28;123.80;76.63;128.10;97.06;73.44;126.36;73.64;77.70;126.82;68.99;79.08;172.52;122.94;71.62;176.92;95.62;69.10;174.92;72.67;77.68;174.65;66.81;77.69;145.39;73.56;74.67;140.20;40.36;79.91;139.40;9.17;62.86;137.27;1.60;69.39;159.35;72.74;71.23;161.13;37.38;80.65;161.06;7.38;82.13;160.63;0.95;92.79
4,728;152.74;73.26;70.52;154.35;104.41;71.43;155.89;134.40;73.85;159.24;148.39;77.28;138.79;124.14;78.49;128.55;97.48;75.08;126.82;74.07;79.49;127.32;69.34;80.88;173.01;123.14;73.51;177.37;95.57;71.44;176.13;72.48;79.81;175.84;66.18;80.41;145.78;73.93;76.56;140.70;40.69;83.90;139.89;9.36;68.94;137.85;2.10;76.52;159.75;72.92;73.08;161.41;37.44;81.12;161.06;7.34;82.24;160.61;0.81;92.77
4,762;153.02;73.48;72.27;154.67;104.64;73.26;156.27;134.64;75.76;159.66;148.64;79.31;139.14;124.40;80.36;128.91;97.83;76.82;127.23;74.43;81.36;127.78;69.63;82.79;173.35;123.39;75.39;177.78;95.57;73.67;177.35;72.35;81.79;176.93;65.64;83.26;146.05;74.23;78.30;141.21;40.59;87.56;140.42;9.23;75.60;138.31;2.14;83.56;160.02;73.06;74.83;161.63;37.37;81.53;161.05;7.31;82.32;160.58;0.69;92.76
4,796;153.21;73.61;73.99;154.88;104.81;75.10;156.48;134.84;77.73;159.89;148.83;81.40;139.37;124.59;82.35;129.19;98.11;78.73;127.59;74.71;83.31;128.13;69.77;84.77;173.56;123.63;77.31;178.14;95.62;75.92;178.32;72.38;84.02;177.87;65.47;86.29;146.25;74.42;80.00;141.75;40.31;90.75;140.94;8.94;82.72;138.81;2.10;91.21;160.21;73.14;76.57;161.79;37.17;82.01;161.02;7.24;82.42;160.57;0.58;92.81
4,828;153.34;73.68;75.67;154.96;104.92;76.95;156.52;134.97;79.74;159.88;148.95;83.58;139.41;124.69;84.35;129.36;98.30;80.69;127.85;74.90;85.36;128.40;69.82;86.81;173.61;123.86;79.28;178.39;95.73;78.04;178.97;72.88;86.44;178.68;65.82;89.28;146.37;74.50;81.68;142.21;40.00;93.96;141.33;8.73;89.95;139.64;2.51;99.71;160.32;73.19;78.25;161.93;37.01;82.56;161.00;7.17;82.51;160.56;0.50;92.88
4,863;153.39;73.66;77.38;154.91;104.95;78.79;156.37;135.04;81.72;159.66;149.01;85.73;139.26;124.69;86.35;129.39;98.35;82.76;128.01;74.93;87.38;128.55;69.71;88.87;173.52;124.04;81.19;178.52;95.82;80.14;179.50;73.37;88.80;179.38;66.22;92.10;146.43;74.45;83.39;142.59;39.64;96.77;141.65;8.65;96.73;140.49;2.93;107.36;160.37;73.20;79.98;162.06;36.82;83.16;160.99;7.12;82.59;160.55;0.43;92.93
4,897;153.40;73.59;79.24;154.75;104.93;80.77;156.04;135.07;83.84;159.23;149.03;87.97;138.93;124.59;88.50;129.34;98.25;84.94;128.04;74.83;89.55;128.61;69.50;90.99;173.26;124.17;83.22;178.56;95.95;82.19;179.90;73.60;91.11;179.91;66.65;94.65;146.45;74.32;85.27;142.88;39.20;99.40;141.89;8.50;102.88;141.19;3.32;114.22;160.37;73.18;81.80;162.17;36.47;83.93;160.97;7.04;82.70;160.56;0.34;93.02
