Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
1,685;9.84;80.39;3.27;11.91;112.59;2.65;14.01;143.95;3.36;14.52;158.43;5.97;-5.67;133.72;4.42;-12.50;105.66;6.49;-11.28;80.71;13.98;-10.54;73.66;16.64;32.76;132.87;4.99;40.02;106.83;-1.98;38.50;81.71;2.12;37.52;75.60;3.38;0.93;80.86;6.89;-5.93;44.01;9.80;-10.71;9.96;3.79;-10.40;2.51;14.81;18.56;79.77;7.81;15.58;42.94;1.17;11.99;8.67;-4.27;12.98;-0.75;3.39
1,715;10.02;80.40;3.57;12.14;112.58;2.87;14.27;143.92;3.52;14.83;158.40;6.13;-5.31;133.73;4.60;-12.28;105.94;6.73;-11.00;80.75;14.75;-10.31;73.92;17.56;33.02;132.81;5.18;40.32;106.82;-1.81;38.69;81.62;2.23;37.69;75.48;3.60;1.08;80.92;7.20;-5.87;43.88;11.28;-10.78;10.19;5.74;-10.22;2.40;16.59;18.75;79.74;8.10;15.63;42.82;1.28;12.18;8.77;-4.20;12.89;-0.75;3.36
1,751;10.19;80.43;3.93;12.36;112.58;3.11;14.54;143.91;3.68;15.12;158.39;6.29;-4.97;133.76;4.77;-12.11;106.25;6.97;-10.72;80.79;15.56;-10.10;74.27;18.47;33.26;132.76;5.38;40.61;106.80;-1.57;38.88;81.50;2.43;37.84;75.36;4.01;1.25;80.99;7.58;-5.84;43.65;12.77;-10.78;10.46;8.15;-10.04;2.40;18.68;18.93;79.72;8.43;15.66;42.71;1.48;12.36;8.89;-4.12;12.88;-0.71;3.34
1,783;10.37;80.46;4.33;12.59;112.59;3.38;14.80;143.92;3.83;15.40;158.39;6.46;-4.68;133.77;4.95;-11.96;106.52;7.25;-10.47;80.81;16.35;-9.91;74.63;19.26;33.47;132.72;5.59;40.84;106.77;-1.33;39.07;81.37;2.69;37.97;75.24;4.48;1.41;81.07;7.99;-5.80;43.89;14.49;-10.74;10.72;10.82;-9.79;2.82;21.88;19.11;79.71;8.82;15.68;42.59;1.77;12.51;9.02;-4.03;12.61;-0.66;3.23
1,817;10.53;80.49;4.72;12.80;112.61;3.64;15.04;143.91;3.97;15.64;158.39;6.62;-4.45;133.79;5.12;-11.85;106.75;7.50;-10.27;80.83;17.01;-9.70;74.69;19.85;33.66;132.69;5.78;41.02;106.72;-1.09;39.23;81.22;2.99;38.06;75.17;4.92;1.57;81.13;8.40;-5.80;44.10;16.05;-10.55;10.94;13.75;-9.48;3.52;25.74;19.28;79.71;9.20;15.69;42.48;2.07;12.55;9.14;-3.95;12.50;-0.61;3.10
1,850;10.70;80.53;5.20;12.99;112.61;3.97;15.26;143.89;4.15;15.86;158.37;6.81;-4.28;133.80;5.30;-11.74;106.89;7.83;-10.11;80.86;17.61;-9.56;74.71;20.54;33.84;132.66;5.98;41.16;106.69;-0.79;39.32;81.05;3.44;38.09;75.09;5.59;1.73;81.20;8.90;-5.78;44.27;17.44;-10.23;11.10;16.97;-9.36;4.22;30.08;19.45;79.71;9.65;15.67;42.35;2.49;12.63;9.18;-3.84;12.27;-0.59;3.01
1,884;10.87;80.52;5.75;13.17;112.59;4.37;15.42;143.85;4.41;16.05;158.34;7.03;-4.11;133.78;5.58;-11.65;106.96;8.22;-9.96;80.86;18.19;-9.49;74.85;21.10;34.00;132.59;6.27;41.24;106.66;-0.46;39.37;80.91;4.01;38.08;75.05;6.35;1.90;81.22;9.47;-5.63;44.10;18.85;-9.90;11.22;20.15;-9.26;4.71;34.31;19.62;79.68;10.18;15.64;42.24;2.97;12.73;9.18;-3.70;12.01;-0.62;2.94
1,915;11.07;80.50;6.36;13.34;112.56;4.81;15.55;143.81;4.69;16.22;158.32;7.29;-3.97;133.74;5.97;-11.62;106.88;8.66;-9.85;80.85;18.70;-9.45;74.77;21.69;34.14;132.52;6.58;41.29;106.60;-0.04;39.38;80.83;4.73;38.06;75.03;7.24;2.08;81.21;10.12;-5.46;43.97;20.11;-9.48;11.34;23.25;-9.20;5.02;38.15;19.81;79.64;10.75;15.58;42.06;3.54;12.86;9.13;-3.53;11.70;-0.68;2.90
1,951;11.23;80.46;7.05;13.46;112.53;5.33;15.64;143.77;5.05;16.33;158.28;7.66;-3.87;133.70;6.49;-11.61;106.75;9.20;-9.81;80.88;19.19;-9.41;74.70;22.31;34.24;132.41;6.96;41.29;106.51;0.41;39.32;80.76;5.55;37.96;75.01;8.29;2.25;81.17;10.86;-5.26;43.70;21.33;-9.05;11.46;26.05;-9.06;5.38;41.61;19.97;79.60;11.38;15.53;41.91;4.22;12.99;9.01;-3.31;11.35;-0.81;2.90
1,982;11.39;80.41;7.77;13.58;112.47;5.94;15.69;143.71;5.53;16.40;158.22;8.09;-3.81;133.63;7.08;-11.62;106.60;9.79;-9.81;80.90;19.67;-9.41;74.77;22.82;34.30;132.28;7.42;41.27;106.45;0.88;39.21;80.73;6.55;37.80;75.03;9.35;2.41;81.11;11.63;-5.04;43.52;22.42;-8.62;11.58;28.49;-8.88;5.62;44.49;20.13;79.56;12.05;15.50;41.76;4.90;13.09;8.84;-3.06;11.36;-0.27;4.33
2,016;11.54;80.31;8.56;13.66;112.39;6.64;15.70;143.63;6.13;16.42;158.16;8.63;-3.80;133.53;7.79;-11.67;106.44;10.44;-9.87;80.96;20.16;-9.43;74.81;23.35;34.30;132.12;8.00;41.22;106.39;1.41;39.06;80.75;7.62;37.60;75.03;10.49;2.55;81.00;12.46;-4.83;43.12;23.26;-8.07;11.63;30.47;-8.65;5.72;46.84;20.28;79.48;12.80;15.48;41.40;5.53;13.19;8.67;-2.78;11.53;0.27;5.80
2,051;11.64;80.21;9.42;13.70;112.30;7.46;15.68;143.55;6.89;16.39;158.08;9.35;-3.86;133.42;8.63;-11.77;106.25;11.18;-9.95;81.04;20.74;-9.47;75.01;23.97;34.28;131.95;8.67;41.15;106.34;2.05;38.88;80.81;8.77;37.38;75.04;11.71;2.65;80.87;13.34;-4.62;42.51;23.92;-7.55;11.66;32.00;-8.12;5.68;48.05;20.37;79.40;13.64;15.46;41.00;6.13;13.27;8.51;-2.48;11.83;0.83;7.33
2,084;11.69;80.10;10.34;13.66;112.21;8.35;15.57;143.49;7.73;16.31;158.00;10.14;-3.98;133.31;9.58;-11.94;106.09;11.98;-10.02;81.10;21.38;-9.43;75.32;24.63;34.19;131.79;9.46;41.07;106.30;2.78;38.68;80.90;10.09;37.15;75.16;13.04;2.70;80.74;14.32;-4.39;41.88;24.56;-7.02;11.55;32.91;-7.58;5.50;48.56;20.41;79.30;14.51;15.46;40.54;6.72;13.37;8.35;-2.18;11.69;0.69;7.35
2,118;11.72;80.00;11.28;13.59;112.14;9.30;15.38;143.43;8.71;16.15;157.95;11.06;-4.17;133.20;10.64;-12.20;106.00;12.88;-10.10;81.18;22.12;-9.35;75.53;25.34;34.05;131.66;10.30;40.97;106.32;3.58;38.49;81.03;11.36;36.94;75.32;14.32;2.74;80.63;15.29;-4.10;41.84;25.02;-6.51;11.47;33.17;-6.38;5.21;47.95;20.44;79.22;15.41;15.43;40.39;7.55;13.47;8.22;-1.88;11.62;0.57;7.37
2,152;11.73;79.91;12.29;13.47;112.06;10.39;15.12;143.36;9.87;15.90;157.90;12.19;-4.47;133.10;11.81;-12.47;105.95;13.85;-10.18;81.26;23.01;-9.26;75.73;26.16;33.77;131.54;11.38;40.84;106.38;4.46;38.33;81.27;12.61;36.73;75.45;15.59;2.76;80.54;16.34;-3.85;42.07;25.31;-6.04;11.35;33.11;-5.24;4.95;47.03;20.45;79.15;16.39;15.41;40.30;8.31;13.49;7.90;-1.58;11.98;0.96;8.98
2,186;11.70;79.83;13.34;13.30;111.99;11.56;14.81;143.30;11.16;15.58;157.90;13.43;-4.80;133.00;13.14;-12.78;105.95;14.97;-10.23;81.30;23.99;-9.11;75.91;27.03;33.45;131.45;12.53;40.68;106.52;5.39;38.20;81.60;13.84;36.55;75.68;16.87;2.73;80.45;17.42;-3.60;42.47;25.51;-5.60;11.22;32.78;-4.22;4.65;45.85;20.42;79.08;17.41;15.38;40.28;8.99;13.49;7.57;-1.32;11.86;0.65;9.04
2,218;11.66;79.76;14.47;13.10;111.91;12.86;14.43;143.21;12.64;15.19;157.87;14.91;-5.25;132.87;14.71;-13.16;105.99;16.32;-10.22;81.29;25.27;-8.95;75.92;28.13;33.09;131.45;13.82;40.48;106.67;6.49;38.12;82.06;15.12;36.46;76.02;18.21;2.68;80.36;18.57;-3.38;43.01;25.71;-5.17;11.10;32.38;-3.29;4.31;44.51;20.37;79.02;18.51;15.29;40.26;9.66;13.44;7.22;-1.09;12.07;0.65;9.96
2,252;11.57;79.71;15.56;12.85;111.87;14.17;14.01;143.17;14.16;14.77;157.88;16.42;-5.70;132.81;16.28;-13.54;106.06;17.76;-10.18;81.22;26.69;-8.78;75.81;29.40;32.68;131.52;15.11;40.29;106.83;7.55;38.09;82.50;16.24;36.42;76.38;19.39;2.60;80.30;19.72;-3.24;43.60;26.04;-4.85;10.98;31.95;-2.38;3.99;43.16;20.29;78.97;19.56;15.19;40.38;10.27;13.38;6.91;-0.89;12.09;0.32;10.15
2,285;11.44;79.68;16.70;12.54;111.86;15.55;13.52;143.19;15.79;14.25;157.92;18.16;-6.19;132.74;17.96;-13.97;106.18;19.36;-10.13;81.17;28.26;-8.58;75.68;30.80;32.22;131.66;16.51;40.05;107.04;8.61;38.10;82.97;17.26;36.45;76.79;20.50;2.47;80.27;20.93;-3.25;44.17;26.50;-4.66;10.91;31.54;-1.68;3.70;42.12;20.16;78.96;20.62;15.08;40.64;10.88;13.31;6.66;-0.73;12.10;0.06;10.29
2,318;11.26;79.69;17.91;12.19;111.87;16.97;13.00;143.20;17.41;13.69;157.97;19.88;-6.72;132.71;19.72;-14.43;106.37;21.13;-10.06;81.17;30.06;-8.39;75.56;32.38;31.71;131.88;17.98;39.79;107.30;9.73;38.13;83.43;18.15;36.48;77.17;21.47;2.29;80.26;22.18;-3.31;44.72;26.99;-4.60;10.91;31.27;-1.14;3.51;41.51;19.98;78.98;21.77;14.93;41.00;11.55;13.22;6.44;-0.59;12.33;0.16;11.18
2,352;10.98;79.71;19.28;11.75;111.92;18.52;12.42;143.28;19.14;13.07;158.03;21.70;-7.30;132.65;21.60;-14.87;106.57;22.96;-9.99;81.15;31.95;-8.24;75.46;34.03;31.13;132.13;19.55;39.52;107.56;10.79;38.22;83.93;18.97;36.56;77.48;22.27;2.01;80.25;23.56;-3.46;45.07;27.52;-4.63;10.98;31.22;-0.98;3.41;41.25;19.71;79.02;23.13;14.77;41.25;12.11;13.08;6.30;-0.41;12.78;0.69;12.88
2,385;10.65;79.75;20.68;11.27;112.00;20.13;11.78;143.39;20.95;12.36;158.10;23.67;-7.87;132.61;23.56;-15.33;106.67;25.03;-9.90;81.14;33.95;-8.05;75.40;35.79;30.56;132.39;21.12;39.25;107.85;11.82;38.36;84.39;19.78;36.70;77.85;22.95;1.67;80.26;25.02;-3.72;45.21;28.10;-4.67;11.01;31.31;-1.28;3.27;41.24;19.40;79.09;24.48;14.60;41.36;12.72;12.94;6.26;-0.24;13.01;0.98;13.81
2,417;10.30;79.81;22.15;10.75;112.09;21.75;11.11;143.51;22.73;11.66;158.14;25.60;-8.44;132.55;25.58;-15.81;106.78;27.09;-9.85;81.19;36.04;-7.88;75.58;37.70;29.98;132.70;22.65;38.97;108.18;12.84;38.48;84.78;20.51;36.85;78.25;23.50;1.31;80.28;26.54;-4.01;45.32;28.72;-4.70;11.01;31.47;-1.61;3.07;41.24;19.06;79.19;25.90;14.46;41.46;13.63;12.85;6.37;0.03;13.33;1.41;14.84
2,452;9.90;79.89;23.65;10.19;112.21;23.43;10.40;143.65;24.59;10.92;158.19;27.51;-9.00;132.53;27.53;-16.28;106.86;29.18;-9.80;81.24;38.16;-7.70;75.81;39.65;29.38;133.05;24.16;38.67;108.52;13.77;38.60;85.09;21.06;37.00;78.58;23.83;0.91;80.32;28.11;-4.33;45.36;29.40;-4.72;11.00;31.64;-1.96;2.87;41.27;18.67;79.31;27.33;14.44;41.39;14.60;12.81;6.56;0.41;13.68;1.92;15.98
2,485;9.46;79.99;25.22;9.61;112.33;25.10;9.69;143.81;26.36;10.16;158.23;29.41;-9.59;132.49;29.47;-16.77;106.90;31.26;-9.80;81.52;40.25;-7.54;76.24;41.64;28.78;133.36;25.62;38.34;108.90;14.61;38.70;85.39;21.47;37.13;78.94;24.02;0.48;80.37;29.76;-4.64;45.34;30.04;-4.72;10.97;31.82;-2.29;2.66;41.30;18.24;79.46;28.82;14.50;41.15;15.99;12.82;6.67;0.85;13.82;2.02;16.39
2,518;9.02;80.08;26.92;9.00;112.44;26.87;8.93;143.94;28.19;9.42;158.22;31.27;-10.20;132.39;31.51;-17.23;106.86;33.34;-9.97;82.04;42.41;-7.38;76.59;43.70;28.19;133.67;27.09;37.99;109.28;15.45;38.79;85.69;21.87;37.22;79.26;24.17;0.04;80.40;31.50;-4.87;45.27;30.63;-4.69;10.92;32.00;-2.61;2.44;41.32;17.80;79.60;30.47;14.73;41.00;18.02;12.85;6.86;1.62;13.81;1.47;15.45
2,553;8.62;80.13;28.57;8.41;112.50;28.62;8.15;143.98;30.04;8.72;158.18;33.11;-10.75;132.25;33.58;-17.69;106.82;35.44;-10.13;82.52;44.39;-7.26;76.96;45.77;27.65;133.93;28.47;37.64;109.61;16.20;38.85;85.96;22.21;37.28;79.57;24.24;-0.35;80.37;33.22;-5.07;45.17;31.26;-4.64;10.82;32.19;-3.26;2.18;41.31;17.40;79.73;32.07;15.07;41.05;20.64;12.96;7.34;2.91;13.87;1.23;14.90
2,591;8.28;80.14;30.19;7.89;112.49;30.34;7.45;143.94;31.87;8.06;158.10;34.99;-11.23;132.07;35.59;-18.15;106.65;37.64;-10.28;82.90;46.33;-7.09;77.23;47.86;27.13;134.10;29.86;37.24;109.92;16.91;38.86;86.21;22.48;37.30;79.85;24.28;-0.69;80.27;34.93;-5.29;45.07;31.96;-4.51;10.69;32.37;-3.98;1.94;41.31;17.06;79.84;33.59;15.63;41.23;23.79;13.28;7.82;4.93;14.15;0.96;15.32
2,619;8.01;80.11;31.73;7.45;112.40;32.03;6.86;143.79;33.71;7.47;157.94;36.85;-11.66;131.85;37.57;-18.49;106.41;39.69;-10.47;83.22;48.31;-6.94;77.38;49.99;26.66;134.26;31.24;36.79;110.15;17.66;38.76;86.37;22.68;37.23;80.07;24.37;-0.96;80.13;36.57;-5.50;44.99;32.84;-4.37;10.55;32.54;-4.58;1.72;41.34;16.79;79.93;35.04;16.30;41.48;27.24;13.82;8.35;7.60;14.55;0.78;16.73
2,653;7.79;80.06;33.18;7.11;112.30;33.62;6.40;143.63;35.43;7.00;157.75;38.68;-12.00;131.59;39.48;-18.79;106.25;41.73;-10.68;83.51;50.18;-6.88;77.39;52.07;26.30;134.39;32.56;36.33;110.32;18.38;38.59;86.48;22.86;37.08;80.26;24.55;-1.17;79.95;38.09;-5.70;44.94;33.77;-4.23;10.45;32.68;-5.05;1.58;41.37;16.57;80.00;36.43;17.10;41.65;30.83;14.40;8.91;11.16;14.98;0.66;19.15
2,686;7.65;79.97;34.52;6.87;112.17;35.12;6.07;143.45;37.09;6.65;157.52;40.52;-12.21;131.33;41.33;-18.96;106.07;43.65;-10.87;83.78;51.96;-6.88;77.31;54.02;26.02;134.44;34.01;35.91;110.46;19.10;38.37;86.57;23.02;36.83;80.36;24.69;-1.31;79.74;39.46;-5.83;44.90;34.76;-4.09;10.37;32.80;-5.47;1.48;41.39;16.44;80.03;37.73;17.88;41.87;34.49;15.18;9.48;15.71;15.54;0.53;22.49
2,720;7.59;79.87;35.81;6.74;112.02;36.60;5.86;143.25;38.75;6.44;157.28;42.34;-12.31;131.10;43.12;-19.01;105.89;45.52;-11.05;83.94;53.71;-6.91;77.09;55.94;25.86;134.46;35.46;35.54;110.51;19.95;38.10;86.58;23.27;36.55;80.38;24.99;-1.38;79.54;40.77;-5.90;44.89;35.82;-3.92;10.28;32.95;-5.86;1.38;41.39;16.38;80.04;39.01;18.57;42.30;38.25;16.27;10.00;21.31;16.05;0.43;26.98
2,754;7.61;79.77;37.10;6.73;111.85;38.10;5.82;143.00;40.47;6.38;157.03;44.16;-12.27;130.91;44.84;-18.96;105.75;47.30;-11.11;83.86;55.34;-7.00;76.82;57.80;25.82;134.49;36.93;35.22;110.50;21.00;37.78;86.52;23.69;36.26;80.36;25.46;-1.36;79.33;42.09;-5.95;44.87;36.86;-3.76;10.22;33.14;-6.24;1.28;41.34;16.41;80.05;40.26;19.13;42.76;41.63;17.45;10.46;27.70;16.86;0.74;33.40
2,786;7.72;79.66;38.42;6.87;111.67;39.61;6.01;142.75;42.17;6.45;156.80;45.98;-12.12;130.73;46.48;-18.80;105.58;49.04;-11.05;83.62;57.00;-7.06;76.52;59.61;25.93;134.50;38.49;35.02;110.43;22.21;37.45;86.41;24.37;35.97;80.30;26.17;-1.27;79.13;43.45;-5.93;44.81;37.94;-3.60;10.16;33.34;-6.46;1.20;41.30;16.53;80.03;41.54;19.52;42.98;44.57;18.49;10.65;34.34;17.77;1.25;41.17
2,816;7.89;79.55;39.82;7.14;111.50;41.14;6.38;142.53;43.84;6.68;156.60;47.71;-11.90;130.59;47.99;-18.54;105.45;50.59;-11.00;83.46;58.68;-7.14;76.28;61.32;26.17;134.47;40.15;34.91;110.35;23.57;37.21;86.29;25.34;35.75;80.20;27.14;-1.13;78.96;44.84;-5.83;44.67;39.07;-3.41;10.09;33.60;-6.55;1.12;41.23;16.73;79.98;42.95;19.66;43.14;47.11;19.29;10.68;40.52;18.28;1.54;48.33
2,849;8.12;79.45;41.32;7.49;111.38;42.65;6.84;142.38;45.38;7.12;156.43;49.38;-11.56;130.52;49.45;-18.25;105.43;52.00;-10.91;83.42;60.25;-7.20;76.21;62.97;26.58;134.44;41.79;35.04;110.20;25.08;37.12;86.11;26.63;35.63;80.13;28.50;-0.93;78.83;46.27;-5.62;44.36;40.17;-3.22;9.98;33.91;-6.73;1.04;41.08;16.98;79.92;44.50;19.63;43.20;49.26;19.85;10.64;46.04;18.62;1.69;54.42
2,883;8.37;79.37;42.88;7.90;111.29;44.19;7.40;142.28;46.90;7.73;156.35;50.98;-11.07;130.51;50.87;-17.96;105.56;53.36;-10.78;83.53;61.71;-7.26;76.33;64.57;27.15;134.39;43.55;35.42;110.14;26.93;37.15;86.02;28.17;35.69;79.98;30.05;-0.71;78.74;47.77;-5.31;43.95;41.26;-3.07;9.87;34.28;-6.91;0.92;40.97;17.26;79.87;46.12;19.49;43.28;51.18;20.26;10.52;50.76;18.87;1.71;59.45
2,916;8.69;79.39;44.69;8.42;111.27;45.87;8.11;142.22;48.46;8.51;156.32;52.53;-10.50;130.62;52.15;-17.60;105.76;54.60;-10.61;83.74;63.18;-7.24;76.54;66.16;27.85;134.33;45.31;35.89;110.04;28.79;37.30;85.90;30.22;35.89;79.83;32.00;-0.42;78.76;49.48;-4.95;43.52;42.61;-2.92;9.74;34.76;-6.94;0.73;40.97;17.61;79.88;48.05;19.28;43.39;52.95;20.54;10.37;54.45;19.04;1.68;63.42
2,951;9.05;79.44;46.56;9.05;111.29;47.59;9.04;142.21;50.05;9.39;156.36;54.03;-9.80;130.79;53.40;-17.16;106.04;55.77;-10.41;84.03;64.58;-7.14;76.88;67.71;28.66;134.27;47.12;36.55;109.92;30.93;37.59;85.77;32.45;36.22;79.66;34.26;-0.10;78.83;51.26;-4.57;43.08;43.95;-2.82;9.59;35.29;-6.89;0.48;41.00;17.98;79.89;50.00;19.13;43.46;54.57;20.54;10.24;57.03;19.11;1.62;66.24
2,982;9.43;79.51;48.43;9.75;111.34;49.25;10.04;142.25;51.50;10.37;156.43;55.45;-8.98;131.04;54.59;-16.71;106.35;56.81;-10.13;84.39;65.92;-6.92;77.26;69.16;29.56;134.20;48.87;37.37;109.84;33.07;38.12;85.69;34.96;36.69;79.50;36.75;0.26;78.95;53.02;-4.19;42.62;45.36;-2.69;9.46;35.99;-6.84;0.30;41.14;18.37;79.91;51.99;19.04;43.48;55.99;20.33;10.15;58.57;19.01;1.52;67.79
3,015;9.91;79.62;50.38;10.49;111.45;50.90;11.04;142.36;52.87;11.47;156.55;56.85;-8.06;131.35;55.80;-16.19;106.74;57.80;-9.82;84.82;67.18;-6.65;77.75;70.56;30.55;134.05;50.75;38.33;109.77;35.35;38.84;85.62;37.71;37.30;79.33;39.48;0.72;79.12;54.86;-3.66;42.23;46.95;-2.55;9.42;36.86;-6.14;0.88;43.16;18.86;79.96;54.03;19.06;43.53;57.31;20.10;10.10;59.30;18.79;1.32;68.27
3,052;10.40;79.76;52.25;11.25;111.61;52.55;12.05;142.53;54.28;12.58;156.72;58.20;-7.11;131.72;56.99;-15.52;107.18;58.74;-9.45;85.28;68.40;-6.27;78.27;71.91;31.51;133.93;52.56;39.37;109.83;37.73;39.64;85.71;40.58;38.03;79.21;42.40;1.20;79.33;56.64;-3.12;41.96;48.69;-2.42;9.45;37.87;-6.12;0.92;43.70;19.34;80.03;56.01;19.22;43.55;58.49;19.94;10.05;59.64;18.88;1.72;69.31
3,082;10.92;79.91;54.05;12.02;111.79;54.15;13.07;142.73;55.67;13.68;156.92;59.52;-6.12;132.09;58.20;-14.75;107.60;59.68;-8.93;85.74;69.62;-5.74;78.79;73.19;32.47;133.86;54.33;40.40;109.92;40.08;40.51;85.82;43.39;38.87;79.11;45.32;1.72;79.55;58.35;-2.62;41.78;50.48;-2.32;9.59;38.99;-5.94;1.02;44.35;19.84;80.11;57.89;19.49;43.53;59.54;19.85;10.00;59.88;19.27;1.60;69.37
3,117;11.48;80.09;55.76;12.80;112.00;55.71;14.07;142.97;57.07;14.74;157.15;60.82;-5.17;132.47;59.36;-13.89;107.96;60.57;-8.32;86.11;70.83;-5.08;79.21;74.41;33.37;133.82;56.04;41.37;110.01;42.36;41.44;85.99;46.36;39.74;79.09;48.29;2.30;79.81;60.00;-2.19;41.66;52.42;-2.27;9.71;40.19;-5.59;1.01;45.40;20.38;80.21;59.67;19.82;43.51;60.47;19.77;9.94;60.07;19.69;1.52;69.46
3,150;12.02;80.25;57.36;13.55;112.21;57.21;15.03;143.20;58.45;15.71;157.38;62.07;-4.26;132.82;60.53;-12.96;108.29;61.51;-7.35;85.84;72.39;-4.20;79.42;75.53;34.22;133.82;57.71;42.35;110.04;44.70;42.32;86.03;49.04;40.62;79.07;51.20;2.85;80.04;61.53;-1.83;41.59;54.37;-2.11;9.88;41.62;-5.35;1.14;46.52;20.88;80.28;61.33;20.19;43.48;61.27;19.71;9.86;60.26;20.11;1.44;69.54
3,182;12.52;80.37;58.84;14.21;112.37;58.61;15.84;143.40;59.75;16.59;157.59;63.30;-3.44;133.10;61.67;-12.07;108.52;62.49;-6.67;86.17;73.71;-3.41;79.94;76.57;34.93;133.82;59.10;43.27;110.12;46.93;43.20;86.17;51.68;41.51;79.14;53.98;3.37;80.23;62.94;-1.55;41.55;56.36;-1.98;10.09;43.15;-5.17;1.35;47.78;21.34;80.32;62.88;20.55;43.44;61.96;19.65;9.76;60.45;20.54;1.35;69.62
3,217;12.98;80.47;60.29;14.82;112.51;59.96;16.57;143.56;61.01;17.38;157.78;64.48;-2.70;133.35;62.77;-11.21;108.72;63.53;-6.04;86.40;74.89;-2.59;80.33;77.57;35.64;133.83;60.76;44.10;110.19;49.01;44.02;86.30;54.22;42.39;79.22;56.62;3.85;80.41;64.30;-1.27;41.58;58.52;-1.79;10.37;44.92;-4.91;1.61;49.66;21.77;80.36;64.42;20.89;43.44;62.58;19.60;9.67;60.63;21.00;1.26;69.70
3,250;13.36;80.55;61.65;15.34;112.61;61.27;17.23;143.68;62.26;18.04;157.95;65.62;-2.05;133.51;63.84;-10.36;108.89;64.67;-5.39;86.57;76.12;-1.76;80.77;78.61;36.23;133.85;62.30;44.88;110.28;51.08;44.76;86.43;56.59;43.21;79.29;59.09;4.24;80.55;65.57;-1.08;41.60;60.76;-1.48;10.18;46.79;-5.13;1.53;51.66;22.14;80.36;65.87;21.20;43.43;63.17;19.54;9.59;60.79;21.51;1.21;69.79
3,283;13.67;80.62;62.94;15.81;112.69;62.51;17.84;143.78;63.43;18.62;158.09;66.73;-1.47;133.67;64.81;-9.61;109.02;65.79;-4.77;86.69;77.31;-0.98;81.10;79.59;36.74;133.89;63.69;45.59;110.35;52.97;45.40;86.53;58.68;43.93;79.36;61.32;4.56;80.71;66.78;-1.03;41.70;63.17;-1.35;10.36;49.42;-5.15;1.35;53.88;22.42;80.34;67.25;21.45;43.40;63.74;19.50;9.52;60.92;21.89;0.86;69.35
3,317;13.97;80.70;64.20;16.23;112.77;63.70;18.37;143.85;64.54;19.13;158.19;67.84;-0.92;133.82;65.79;-8.97;109.09;66.94;-4.25;86.75;78.48;-0.33;81.37;80.66;37.23;133.92;65.04;46.22;110.34;54.74;45.97;86.56;60.68;44.55;79.42;63.39;4.86;80.88;67.95;-1.00;41.86;65.65;-1.34;10.59;52.73;-4.88;1.57;57.85;22.72;80.33;68.61;21.68;43.32;64.33;19.47;9.45;61.03;22.10;0.50;68.88
3,349;14.25;80.76;65.43;16.62;112.80;64.86;18.87;143.85;65.64;19.58;158.23;68.96;-0.40;133.92;66.80;-8.38;109.17;68.13;-3.84;86.82;79.66;0.20;81.61;81.80;37.69;133.91;66.33;46.84;110.33;56.46;46.41;86.57;62.50;45.03;79.43;65.33;5.14;81.03;69.08;-1.00;41.94;68.38;-1.52;10.82;56.64;-4.64;1.87;62.59;22.98;80.29;69.93;21.91;43.16;65.01;19.46;9.39;61.13;22.18;0.42;68.90
3,384;14.51;80.79;66.63;16.98;112.79;66.00;19.33;143.80;66.71;19.97;158.23;70.06;0.07;133.98;67.81;-7.86;109.21;69.28;-3.67;87.17;80.64;0.55;81.89;82.99;38.09;133.86;67.58;47.37;110.33;58.00;46.81;86.61;64.25;45.43;79.45;67.15;5.39;81.15;70.18;-0.95;41.99;71.11;-1.78;11.03;61.17;-4.46;2.32;68.21;23.24;80.22;71.23;22.10;42.93;65.76;19.49;9.33;61.26;22.19;0.31;68.90
