Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
6,218;11.78;75.81;92.46;11.24;106.52;92.48;10.68;136.28;93.81;9.52;151.94;96.52;-4.90;124.94;92.75;-11.97;106.23;95.54;-4.72;91.20;110.86;-1.19;85.56;115.00;25.98;124.52;96.88;31.07;101.49;97.36;29.54;83.03;108.14;26.62;76.87;111.47;4.73;75.74;95.89;3.02;38.35;97.38;4.14;7.15;97.55;2.65;1.32;107.16;18.71;75.98;96.39;24.16;40.82;104.90;25.73;9.07;95.12;24.78;4.38;106.72
6,254;11.49;75.91;92.89;10.93;106.58;93.14;10.38;136.31;94.71;9.30;151.97;97.38;-5.16;125.06;93.69;-12.63;106.41;96.04;-5.42;91.00;111.05;-2.21;85.21;114.93;25.67;124.54;97.68;30.71;101.49;98.03;28.99;82.81;108.88;26.18;76.81;112.03;4.41;75.80;96.31;2.64;38.50;97.60;3.73;7.08;97.76;2.61;1.15;107.31;18.45;76.12;96.82;24.10;41.65;107.29;25.93;9.30;97.92;25.25;4.15;108.84
6,287;11.27;75.98;93.31;10.72;106.62;93.80;10.19;136.30;95.63;9.19;151.98;98.28;-5.36;125.15;94.59;-13.25;106.60;96.52;-6.11;90.78;111.21;-3.31;84.87;114.86;25.45;124.51;98.51;30.44;101.46;98.74;28.51;82.43;109.61;25.91;76.64;112.64;4.17;75.84;96.74;2.33;38.67;97.78;3.33;7.08;97.97;2.57;1.05;107.46;18.27;76.22;97.25;24.07;42.10;109.18;26.06;9.03;100.97;25.39;3.87;111.88
6,318;11.13;76.02;93.76;10.61;106.62;94.48;10.12;136.27;96.54;9.19;151.97;99.18;-5.47;125.18;95.47;-13.80;106.84;96.97;-7.01;90.71;111.27;-4.44;84.59;114.85;25.33;124.46;99.36;30.26;101.40;99.46;28.13;81.96;110.30;25.85;76.39;113.26;3.99;75.85;97.18;2.12;38.87;97.92;2.93;7.13;98.18;2.55;0.97;107.59;18.16;76.28;97.70;24.05;42.25;110.63;26.05;8.50;104.05;25.90;3.02;114.37
6,354;11.07;76.03;94.22;10.61;106.61;95.14;10.18;136.24;97.40;9.32;151.96;100.05;-5.45;125.19;96.30;-14.25;107.12;97.42;-7.83;90.67;111.31;-5.49;84.41;114.88;25.38;124.41;100.16;30.22;101.33;100.21;27.90;81.43;110.98;25.95;76.07;113.79;3.90;75.85;97.60;1.99;39.03;98.03;2.57;7.23;98.34;2.53;0.95;107.65;18.13;76.31;98.20;24.03;42.36;111.72;26.00;8.16;107.53;25.85;2.68;117.84
6,387;11.06;76.03;94.75;10.69;106.60;95.82;10.36;136.22;98.23;9.58;151.96;100.91;-5.32;125.21;97.06;-14.59;107.40;97.85;-8.48;90.64;111.43;-6.34;84.25;115.10;25.56;124.36;100.95;30.28;101.26;100.94;27.80;80.88;111.65;26.19;75.74;114.33;3.87;75.85;98.09;1.91;39.13;98.13;2.26;7.32;98.45;2.51;0.97;107.68;18.15;76.31;98.77;24.01;42.46;112.52;25.95;7.86;110.95;25.79;2.38;121.24
6,419;11.12;76.03;95.43;10.89;106.59;96.62;10.69;136.20;99.14;9.98;151.95;101.84;-5.07;125.21;97.86;-14.79;107.68;98.39;-8.91;90.64;111.84;-6.90;84.19;115.54;25.87;124.29;101.84;30.47;101.18;101.71;27.85;80.31;112.42;26.55;75.44;114.98;3.91;75.84;98.73;1.85;39.19;98.31;2.00;7.41;98.54;2.49;1.00;107.70;18.23;76.30;99.49;24.00;42.38;113.15;25.89;7.53;114.16;25.54;2.35;124.97
6,454;11.29;76.03;96.22;11.20;106.58;97.48;11.14;136.19;100.04;10.48;151.95;102.75;-4.69;125.23;98.65;-14.76;108.05;99.03;-9.20;90.82;112.26;-7.15;84.36;116.13;26.31;124.25;102.76;30.85;101.12;102.61;28.13;79.91;113.12;26.95;75.19;115.59;4.06;75.85;99.46;1.80;39.16;98.59;1.81;7.49;98.61;2.46;1.05;107.72;18.40;76.30;100.35;24.03;41.97;113.68;25.87;7.32;116.99;25.15;2.66;128.66
6,489;11.56;76.05;97.10;11.64;106.59;98.38;11.75;136.19;100.96;11.11;151.96;103.67;-4.24;125.23;99.38;-14.51;108.39;99.74;-9.38;91.30;112.69;-7.10;84.86;116.88;26.87;124.22;103.71;31.33;101.07;103.52;28.65;79.74;113.76;27.42;75.04;116.21;4.33;75.88;100.25;1.79;39.03;98.96;1.70;7.52;98.68;2.43;1.05;107.76;18.68;76.32;101.31;24.12;41.25;114.17;25.82;7.31;119.14;24.75;3.09;131.47
6,519;11.93;76.08;98.00;12.19;106.63;99.31;12.47;136.23;101.88;11.84;152.01;104.61;-3.66;125.25;100.12;-14.04;108.66;100.57;-9.34;91.96;113.23;-6.70;85.44;117.84;27.56;124.20;104.71;31.92;101.05;104.43;29.28;79.62;114.46;28.01;74.90;116.87;4.70;75.92;101.09;1.84;38.81;99.43;1.62;7.51;98.79;2.44;1.01;107.80;19.02;76.33;102.28;24.25;40.57;114.58;25.67;7.30;120.31;24.41;3.30;132.97
6,554;12.43;76.10;98.96;12.84;106.68;100.25;13.25;136.31;102.79;12.63;152.08;105.49;-2.97;125.30;100.91;-13.35;108.93;101.43;-8.97;92.59;113.94;-6.00;86.08;118.96;28.30;124.22;105.72;32.63;101.06;105.39;29.99;79.54;115.22;28.73;74.80;117.58;5.22;75.97;102.00;1.96;38.57;100.01;1.62;7.42;98.92;2.43;0.88;107.89;19.50;76.33;103.30;24.42;39.96;114.94;25.48;7.35;120.81;24.48;3.16;133.14
6,586;13.05;76.15;99.95;13.59;106.76;101.21;14.11;136.41;103.72;13.50;152.19;106.38;-2.21;125.38;101.70;-12.44;109.15;102.37;-8.16;93.12;114.96;-4.96;86.64;120.24;29.11;124.27;106.72;33.41;101.10;106.40;30.81;79.51;116.04;29.53;74.77;118.35;5.86;76.04;102.94;2.21;38.33;100.71;1.71;7.23;99.11;2.41;0.69;108.06;20.08;76.35;104.33;24.66;39.41;115.23;25.34;7.29;120.79;24.61;2.96;132.83
6,620;13.75;76.22;100.92;14.39;106.86;102.15;15.00;136.55;104.64;14.39;152.32;107.24;-1.36;125.50;102.53;-11.39;109.30;103.40;-7.15;93.65;116.10;-3.70;87.21;121.63;29.98;124.35;107.73;34.25;101.17;107.40;31.90;79.68;116.93;30.50;74.69;119.22;6.59;76.14;103.87;2.59;38.09;101.53;1.84;7.02;99.35;2.38;0.46;108.27;20.74;76.39;105.34;24.94;38.84;115.47;25.20;7.16;120.26;24.97;2.55;131.79
6,654;14.51;76.31;101.84;15.22;106.98;103.04;15.88;136.70;105.51;15.29;152.46;108.04;-0.49;125.65;103.32;-10.27;109.31;104.54;-5.95;94.13;117.32;-2.22;87.76;123.07;30.84;124.46;108.67;35.11;101.27;108.41;32.96;79.84;117.76;31.53;74.61;120.08;7.37;76.27;104.74;3.10;37.83;102.45;2.14;6.82;99.72;2.37;0.22;108.57;21.45;76.44;106.29;25.25;38.29;115.67;25.07;7.01;119.60;25.34;2.13;130.61
6,688;15.29;76.42;102.69;16.04;107.12;103.88;16.74;136.85;106.31;16.18;152.62;108.78;0.42;125.82;104.13;-9.14;109.22;105.66;-4.47;94.44;118.70;-0.57;88.19;124.54;31.69;124.57;109.54;35.97;101.39;109.33;34.03;80.03;118.53;32.66;74.52;120.92;8.16;76.41;105.58;3.72;37.59;103.39;2.54;6.60;100.21;2.49;-0.05;108.96;22.19;76.51;107.16;25.57;37.94;115.81;24.96;6.90;118.87;25.71;1.72;129.37
6,719;16.07;76.53;103.50;16.83;107.25;104.65;17.54;137.00;107.05;17.06;152.76;109.48;1.31;125.97;104.93;-8.04;109.10;106.74;-2.93;94.62;120.10;1.17;88.53;125.94;32.51;124.68;110.32;36.82;101.50;110.15;35.19;80.34;119.24;33.91;74.52;121.71;8.95;76.56;106.40;4.39;37.39;104.33;3.05;6.39;100.80;2.61;-0.37;109.32;22.93;76.59;107.95;25.87;37.89;115.87;24.94;6.79;118.18;26.10;1.28;128.15
6,753;16.83;76.66;104.28;17.59;107.38;105.37;18.30;137.14;107.70;17.89;152.89;110.10;2.16;126.12;105.68;-7.00;109.00;107.78;-1.49;94.76;121.40;2.87;88.84;127.24;33.29;124.80;110.98;37.74;101.64;110.90;36.36;80.69;119.87;35.22;74.57;122.41;9.73;76.72;107.20;5.09;37.25;105.24;3.64;6.18;101.53;2.76;-0.67;109.78;23.66;76.69;108.71;26.16;37.99;115.92;25.01;6.78;117.64;26.53;0.92;127.07
6,785;17.53;76.79;105.05;18.30;107.51;106.03;19.00;137.25;108.28;18.67;153.00;110.66;2.97;126.26;106.40;-5.99;108.97;108.80;-0.22;94.97;122.56;4.40;89.25;128.43;34.05;124.94;111.52;38.67;101.80;111.53;37.53;81.05;120.40;36.52;74.65;123.00;10.43;76.88;107.99;5.76;37.20;106.15;4.22;6.11;102.38;2.85;-0.83;110.34;24.34;76.79;109.47;26.48;38.07;115.99;25.20;6.85;117.33;26.77;0.80;126.51
6,819;18.13;76.92;105.76;18.92;107.62;106.62;19.65;137.35;108.77;19.40;153.10;111.18;3.72;126.39;107.05;-5.10;108.88;109.79;1.01;95.17;123.65;5.83;89.61;129.53;34.76;125.08;111.97;39.60;101.99;112.01;38.72;81.45;120.81;37.81;74.80;123.48;11.04;77.04;108.70;6.37;37.14;107.00;4.70;6.19;103.26;3.15;-0.35;111.81;24.91;76.88;110.16;26.81;38.09;116.10;25.50;6.90;117.25;26.75;0.76;126.40
6,852;18.70;77.05;106.48;19.51;107.73;107.19;20.26;137.44;109.19;20.07;153.17;111.66;4.39;126.51;107.63;-4.32;108.83;110.66;2.12;95.31;124.63;7.10;89.91;130.50;35.40;125.20;112.34;40.50;102.18;112.36;39.76;81.73;121.11;39.04;74.97;123.86;11.61;77.20;109.44;6.89;37.09;107.81;5.15;6.35;104.10;3.31;-0.35;112.22;25.46;76.98;110.88;27.15;37.99;116.29;25.88;6.85;117.34;26.71;0.62;126.42
6,886;19.20;77.18;107.18;20.05;107.83;107.71;20.83;137.51;109.54;20.67;153.23;112.10;4.99;126.63;108.15;-3.64;108.87;111.37;3.35;95.28;125.81;8.21;90.06;131.41;35.99;125.32;112.67;41.40;102.38;112.61;40.71;81.94;121.35;40.15;75.16;124.17;12.11;77.35;110.15;7.30;37.08;108.55;5.54;6.59;104.89;3.47;-0.23;112.67;25.94;77.08;111.57;27.49;37.88;116.52;26.33;6.73;117.54;26.72;0.40;126.54
6,918;19.64;77.29;107.88;20.53;107.91;108.21;21.35;137.56;109.86;21.22;153.26;112.53;5.51;126.73;108.61;-3.04;108.98;111.95;4.33;95.25;126.71;9.01;90.20;132.15;36.55;125.43;112.97;42.25;102.57;112.80;41.68;82.22;121.58;41.18;75.41;124.44;12.55;77.48;110.83;7.60;37.05;109.28;5.86;6.88;105.77;3.51;0.09;113.45;26.36;77.16;112.29;27.85;37.74;116.84;26.81;6.54;117.83;26.72;0.09;126.70
6,952;20.02;77.38;108.57;20.97;107.98;108.68;21.84;137.59;110.14;21.69;153.29;112.92;5.95;126.81;108.97;-2.54;109.08;112.41;5.08;95.26;127.42;9.50;90.30;132.74;37.04;125.52;113.26;43.04;102.76;112.96;42.56;82.49;121.79;42.07;75.65;124.71;12.94;77.59;111.49;7.83;37.12;110.08;6.17;7.22;106.79;3.45;0.56;114.48;26.73;77.23;113.00;28.23;37.55;117.23;27.29;6.30;118.17;26.69;-0.25;126.89
6,986;20.38;77.45;109.28;21.38;108.03;109.16;22.28;137.63;110.41;22.10;153.31;113.29;6.30;126.87;109.26;-2.10;109.08;112.82;5.78;95.14;128.16;9.71;90.29;133.20;37.47;125.60;113.58;43.74;102.92;113.15;43.31;82.68;122.05;42.77;75.84;125.04;13.30;77.69;112.17;7.96;37.12;111.01;6.47;7.47;108.00;3.42;1.17;115.97;27.07;77.27;113.73;28.62;37.32;117.69;27.79;6.05;118.50;26.62;-0.55;127.05
7,018;20.71;77.53;110.02;21.74;108.08;109.64;22.67;137.66;110.64;22.43;153.31;113.63;6.57;126.93;109.47;-1.74;109.02;113.10;6.42;94.85;128.86;9.76;90.09;133.52;37.83;125.66;113.93;44.34;103.06;113.42;43.97;82.83;122.39;43.31;75.98;125.47;13.62;77.77;112.86;8.05;37.06;112.23;6.66;7.67;109.61;3.44;1.69;117.97;27.39;77.34;114.53;28.97;37.11;118.23;28.25;5.82;118.84;26.55;-0.84;127.17
7,053;21.00;77.62;110.79;22.07;108.13;110.14;23.02;137.67;110.89;22.70;153.31;113.98;6.78;126.98;109.62;-1.48;108.95;113.25;6.90;94.43;129.46;9.57;89.72;133.69;38.14;125.70;114.30;44.83;103.15;113.73;44.50;82.95;122.80;43.70;76.11;125.99;13.91;77.87;113.57;8.07;37.18;113.81;6.84;7.80;111.46;3.39;1.85;119.81;27.68;77.42;115.35;29.25;36.93;118.83;28.65;5.63;119.15;26.44;-1.07;127.25
7,087;21.24;77.69;111.57;22.36;108.16;110.67;23.34;137.66;111.17;22.91;153.28;114.32;6.93;127.01;109.73;-1.26;108.87;113.21;7.12;93.98;129.83;9.19;89.31;133.59;38.40;125.71;114.72;45.21;103.20;114.15;44.87;83.05;123.30;43.94;76.18;126.66;14.14;77.93;114.30;8.11;37.10;115.56;7.04;7.86;113.71;3.32;2.01;122.37;27.92;77.50;116.20;29.43;36.86;119.46;28.90;5.54;119.49;26.38;-1.25;127.29
7,121;21.42;77.70;112.39;22.59;108.14;111.23;23.60;137.60;111.46;23.05;153.21;114.68;7.07;126.99;109.82;-1.07;108.79;113.04;6.76;93.55;129.71;8.64;88.78;133.26;38.60;125.69;115.16;45.45;103.18;114.72;45.11;83.15;123.87;43.99;76.32;127.36;14.31;77.93;115.05;8.15;36.96;117.50;7.11;7.86;116.64;3.32;2.38;125.84;28.11;77.53;117.09;29.53;36.84;120.07;29.04;5.53;119.82;26.31;-1.38;127.29
7,153;21.58;77.67;113.23;22.77;108.08;111.81;23.81;137.52;111.78;23.13;153.12;115.03;7.18;126.93;109.89;-0.90;108.76;112.75;6.16;93.20;129.32;7.95;88.22;132.67;38.73;125.63;115.62;45.59;103.11;115.33;45.17;83.20;124.52;43.90;76.43;128.16;14.46;77.87;115.85;8.23;36.79;119.68;7.01;7.77;119.83;3.42;2.56;129.47;28.27;77.53;117.96;29.56;36.79;120.68;29.07;5.55;120.17;26.20;-0.93;128.26
7,185;21.69;77.60;114.08;22.90;107.99;112.41;23.95;137.42;112.11;23.13;153.00;115.40;7.26;126.84;109.97;-0.76;108.70;112.43;5.50;92.62;128.75;7.20;87.67;131.84;38.79;125.55;116.09;45.62;103.00;116.00;45.09;83.20;125.23;43.68;76.54;128.99;14.55;77.75;116.68;8.33;36.56;121.92;6.94;7.60;123.09;3.68;2.68;133.29;28.39;77.50;118.83;29.53;36.71;121.28;28.96;5.58;120.55;26.00;-0.44;129.30
7,220;21.74;77.47;114.93;22.96;107.86;113.05;24.03;137.28;112.52;23.07;152.84;115.81;7.29;126.67;110.12;-0.70;108.61;112.06;4.78;92.01;128.10;6.46;87.00;130.91;38.79;125.44;116.58;45.57;102.86;116.67;44.88;83.15;126.02;43.34;76.60;129.86;14.59;77.57;117.53;8.48;36.31;124.20;6.84;7.49;126.71;3.93;2.58;137.10;28.45;77.43;119.69;29.46;36.61;121.89;28.70;5.54;121.08;25.77;-0.03;130.51
7,255;21.74;77.28;115.83;22.96;107.68;113.71;24.03;137.10;112.96;22.94;152.66;116.27;7.30;126.48;110.33;-0.70;108.56;111.68;4.04;91.40;127.37;5.75;86.30;130.01;38.72;125.29;117.11;45.44;102.68;117.32;44.59;83.09;126.86;42.92;76.65;130.77;14.57;77.34;118.42;8.68;36.09;126.37;6.76;7.39;130.06;4.18;2.46;140.57;28.46;77.28;120.58;29.36;36.43;122.50;28.37;5.53;121.69;25.52;0.41;131.86
7,287;21.71;77.05;116.71;22.91;107.47;114.42;23.96;136.89;113.46;22.75;152.44;116.81;7.26;126.25;110.63;-0.79;108.44;111.36;3.30;90.77;126.70;5.10;85.60;129.26;38.59;125.11;117.65;45.23;102.46;117.97;44.21;83.02;127.70;42.44;76.67;131.68;14.54;77.08;119.34;8.91;35.80;128.32;6.73;7.28;133.11;4.44;2.27;143.59;28.45;77.09;121.43;29.24;36.22;123.08;28.00;5.46;122.31;25.26;0.81;133.27
7,320;21.67;76.80;117.61;22.79;107.24;115.18;23.78;136.67;114.07;22.49;152.21;117.42;7.15;125.98;111.13;-0.95;108.31;111.16;2.60;90.18;126.15;4.52;85.01;128.80;38.38;124.90;118.26;44.95;102.23;118.62;43.78;82.94;128.55;41.93;76.67;132.56;14.48;76.79;120.30;9.13;35.54;130.00;6.75;7.21;135.83;4.67;2.45;146.63;28.41;76.88;122.27;29.13;35.97;123.67;27.65;5.32;122.92;25.01;1.19;134.74
7,352;21.59;76.57;118.48;22.60;107.03;115.96;23.50;136.47;114.74;22.17;152.01;118.10;6.95;125.73;111.71;-1.20;108.14;111.22;2.07;89.63;125.94;3.95;84.56;128.69;38.12;124.71;118.90;44.56;102.00;119.31;43.30;82.82;129.45;41.40;76.58;133.42;14.39;76.53;121.22;9.32;35.41;131.47;6.81;7.14;138.03;4.90;2.59;149.13;28.35;76.69;123.10;29.02;35.72;124.24;27.34;5.15;123.46;24.74;1.57;136.21
7,387;21.47;76.38;119.32;22.35;106.86;116.75;23.12;136.31;115.48;21.77;151.86;118.85;6.67;125.53;112.36;-1.55;107.92;111.52;1.72;89.13;126.03;3.42;84.26;128.93;37.74;124.54;119.64;44.16;101.83;119.98;42.82;82.70;130.33;40.84;76.47;134.22;14.27;76.32;122.09;9.48;35.32;132.63;6.98;7.05;139.70;5.05;2.73;151.21;28.23;76.53;123.89;28.90;35.48;124.78;27.06;4.99;123.96;24.45;1.70;137.18
7,418;21.31;76.24;120.17;22.05;106.73;117.61;22.68;136.19;116.34;21.30;151.77;119.71;6.27;125.35;113.26;-1.97;107.75;112.13;1.36;88.90;126.60;2.98;84.15;129.63;37.30;124.43;120.49;43.68;101.70;120.80;42.29;82.55;131.27;40.26;76.34;135.08;14.12;76.17;122.97;9.58;35.28;133.54;7.14;6.91;140.95;5.19;2.40;152.19;28.07;76.41;124.73;28.78;35.32;125.29;26.86;4.86;124.38;24.26;1.57;137.60
7,452;21.08;76.15;121.03;21.68;106.67;118.52;22.16;136.15;117.31;20.78;151.75;120.67;5.82;125.23;114.25;-2.43;107.64;112.99;0.90;88.91;127.62;2.61;83.95;130.89;36.80;124.37;121.45;43.17;101.64;121.70;41.78;82.47;132.22;39.70;76.25;135.99;13.90;76.08;123.84;9.61;35.27;134.25;7.19;6.70;141.60;5.31;2.11;152.73;27.84;76.32;125.56;28.64;35.25;125.74;26.72;4.81;124.64;24.12;1.51;137.86
7,487;20.83;76.11;121.83;21.27;106.66;119.44;21.62;136.17;118.34;20.21;151.79;121.72;5.32;125.18;115.38;-2.93;107.63;114.05;0.46;89.03;128.83;2.30;83.93;132.50;36.23;124.37;122.53;42.62;101.64;122.72;41.24;82.49;133.18;39.12;76.19;136.91;13.66;76.04;124.65;9.55;35.31;134.77;7.20;6.50;141.83;5.43;1.88;152.95;27.58;76.29;126.36;28.49;35.27;126.11;26.63;4.79;124.76;24.04;1.49;137.98
7,520;20.52;76.12;122.63;20.81;106.71;120.42;21.00;136.27;119.49;19.58;151.92;122.86;4.77;125.21;116.58;-3.42;107.73;115.32;0.18;89.37;130.34;2.07;84.27;134.21;35.61;124.42;123.72;42.02;101.70;123.87;40.65;82.58;134.24;38.52;76.22;137.90;13.39;76.05;125.44;9.44;35.36;135.13;7.23;6.30;141.84;5.53;1.71;153.01;27.24;76.29;127.16;28.33;35.41;126.44;26.57;4.82;124.78;23.98;1.50;137.98
7,553;20.16;76.13;123.40;20.32;106.79;121.39;20.38;136.40;120.65;18.92;152.09;124.04;4.20;125.30;117.79;-3.93;107.82;116.78;-0.39;90.04;131.91;1.79;84.72;136.11;34.97;124.51;124.97;41.38;101.79;125.12;40.02;82.66;135.42;37.89;76.25;138.99;13.07;76.07;126.18;9.28;35.38;135.35;7.24;6.10;141.68;5.63;1.45;152.71;26.84;76.30;127.96;28.15;35.57;126.72;26.53;4.89;124.73;23.92;1.56;137.92
7,585;19.72;76.14;124.23;19.78;106.89;122.40;19.76;136.58;121.84;18.24;152.29;125.24;3.59;125.39;119.06;-4.42;107.96;118.38;-0.92;90.71;133.52;1.56;85.23;138.10;34.29;124.64;126.30;40.70;101.90;126.49;39.39;82.81;136.61;37.08;76.31;140.12;12.69;76.08;126.98;9.11;35.34;135.50;7.23;5.90;141.36;5.78;1.05;152.03;26.36;76.31;128.82;27.95;35.64;126.99;26.51;4.99;124.66;23.87;1.65;137.84
7,619;19.24;76.17;125.11;19.21;107.00;123.46;19.11;136.78;123.08;17.53;152.49;126.50;2.95;125.48;120.39;-4.90;108.08;120.07;-1.40;91.37;135.27;1.39;85.68;140.21;33.62;124.76;127.66;40.02;102.01;127.88;38.68;82.94;137.94;36.37;76.43;141.48;12.25;76.12;127.87;8.92;35.23;135.64;7.22;5.75;140.99;5.96;0.68;151.30;25.84;76.32;129.69;27.69;35.64;127.32;26.48;5.10;124.59;23.83;1.74;137.77
7,652;18.70;76.19;126.02;18.61;107.11;124.52;18.46;136.96;124.29;16.84;152.66;127.76;2.30;125.55;121.71;-5.38;108.13;121.78;-1.85;91.97;137.00;1.21;86.09;142.35;32.98;124.89;128.97;39.33;102.12;129.23;37.96;83.12;139.32;35.66;76.55;142.95;11.76;76.15;128.79;8.72;35.11;135.79;7.23;5.65;140.65;6.13;0.53;150.85;25.27;76.34;130.61;27.37;35.63;127.85;26.43;5.23;124.58;23.78;1.85;137.75
7,685;18.15;76.23;127.01;18.00;107.21;125.63;17.78;137.13;125.51;16.15;152.80;129.04;1.65;125.65;122.99;-5.88;108.09;123.50;-2.22;92.46;138.62;1.03;86.51;144.41;32.36;125.00;130.23;38.65;102.20;130.51;37.24;83.30;140.71;34.93;76.70;144.45;11.25;76.20;129.79;8.48;35.01;135.97;7.26;5.66;140.38;6.26;0.59;150.66;24.71;76.37;131.59;27.00;35.57;128.73;26.32;5.33;124.68;23.68;1.95;137.84
7,719;17.59;76.29;128.05;17.38;107.32;126.77;17.10;137.26;126.76;15.48;152.91;130.35;0.98;125.76;124.32;-6.38;107.99;125.17;-2.53;92.88;140.20;0.86;86.95;146.33;31.77;125.09;131.43;37.99;102.27;131.73;36.52;83.41;142.12;34.23;76.88;145.92;10.70;76.25;130.86;8.22;35.00;136.21;7.29;5.72;140.18;6.35;0.63;150.45;24.16;76.43;132.59;26.63;35.59;130.26;26.21;5.64;125.31;23.62;2.24;138.49
7,754;17.04;76.36;129.07;16.77;107.41;127.90;16.46;137.37;127.98;14.87;152.98;131.64;0.33;125.83;125.68;-6.92;107.86;126.84;-2.93;93.20;141.72;0.66;87.22;148.16;31.23;125.18;132.53;37.37;102.33;132.82;35.87;83.48;143.44;33.58;77.05;147.35;10.14;76.29;131.93;7.95;35.02;136.49;7.30;5.80;140.02;6.44;0.66;150.25;23.63;76.52;133.57;26.31;35.90;132.35;26.16;5.80;126.07;23.65;2.40;139.25
7,788;16.52;76.45;130.05;16.20;107.51;129.01;15.83;137.47;129.25;14.31;153.04;132.94;-0.29;125.86;127.08;-7.53;107.73;128.45;-3.24;93.25;143.29;0.47;87.23;149.88;30.72;125.25;133.58;36.77;102.38;133.81;35.30;83.58;144.63;32.84;77.15;148.61;9.60;76.35;132.97;7.62;35.15;136.82;7.28;5.89;139.90;6.54;0.67;150.07;23.14;76.64;134.50;26.10;36.40;134.94;26.12;5.96;126.88;24.40;2.01;138.97
7,820;16.07;76.56;130.99;15.67;107.62;130.11;15.24;137.55;130.52;13.82;153.09;134.22;-0.84;125.90;128.55;-8.19;107.61;130.04;-3.40;93.09;144.89;0.29;87.09;151.41;30.25;125.32;134.60;36.24;102.43;134.69;34.76;83.64;145.74;32.38;77.27;149.85;9.10;76.43;134.00;7.24;35.40;137.18;7.23;5.97;139.86;6.58;0.64;149.94;22.74;76.77;135.35;25.97;37.11;137.83;26.03;6.28;128.19;25.02;1.80;139.32
7,853;15.69;76.68;131.85;15.23;107.71;131.17;14.72;137.61;131.80;13.42;153.13;135.56;-1.30;125.94;130.07;-8.83;107.56;131.59;-3.59;92.92;146.39;0.04;86.87;152.72;29.84;125.39;135.60;35.76;102.50;135.49;34.33;83.71;146.68;32.04;77.39;150.93;8.69;76.52;134.94;6.86;35.70;137.52;7.06;6.04;139.84;6.66;0.63;149.85;22.41;76.92;136.13;25.94;37.95;140.88;25.94;6.72;130.06;25.52;1.67;140.23
7,888;15.40;76.79;132.65;14.87;107.80;132.25;14.29;137.66;133.18;13.13;153.19;136.90;-1.67;125.99;131.60;-9.46;107.57;133.08;-3.80;92.72;147.74;-0.25;86.59;153.84;29.51;125.45;136.57;35.36;102.56;136.22;33.92;83.59;147.69;31.72;77.46;151.78;8.35;76.60;135.81;6.48;36.05;137.84;6.85;6.14;139.80;6.72;0.67;149.74;22.18;77.07;136.85;25.99;38.95;143.93;25.97;7.18;132.70;26.05;1.53;141.80
7,919;15.21;76.90;133.35;14.60;107.88;133.27;13.96;137.71;134.52;12.96;153.25;138.22;-1.92;126.04;133.14;-10.05;107.66;134.49;-3.99;92.45;148.96;-0.54;86.23;154.80;29.28;125.50;137.53;35.04;102.60;136.94;33.73;83.61;148.43;31.58;77.47;152.50;8.11;76.67;136.60;6.14;36.40;138.12;6.59;6.26;139.74;6.76;0.75;149.64;22.03;77.21;137.48;26.11;39.98;146.81;26.11;7.48;135.93;26.74;1.29;144.16
7,954;15.10;76.98;133.99;14.46;107.94;134.28;13.79;137.74;135.92;12.93;153.31;139.55;-2.05;126.08;134.68;-10.57;107.82;135.87;-4.20;92.21;150.02;-0.83;85.88;155.63;29.15;125.51;138.52;34.80;102.62;137.65;33.65;83.63;149.01;31.59;77.42;153.07;7.96;76.73;137.32;5.84;36.74;138.35;6.30;6.38;139.66;6.75;0.84;149.51;21.97;77.31;138.03;26.28;40.93;149.23;26.38;7.55;139.64;27.65;0.92;147.08
